algorithm,scenario,cost_function,level,name,value
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_14,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_14,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_ratio,building,Building_14,
MATD3,E1,building_comfort_resilience_discomfort_overall_ratio,building,Building_14,
MATD3,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_14,
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_14,0.0
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_14,
MATD3,E1,building_cost_daily_average_baseline_eur,building,Building_14,-153.2218766860045
MATD3,E1,building_cost_daily_average_control_eur,building,Building_14,-162.90083244394717
MATD3,E1,building_cost_daily_average_delta_eur,building,Building_14,-9.6789557579427
MATD3,E1,building_cost_ratio_to_baseline_total_ratio,building,Building_14,1.0631695418910554
MATD3,E1,building_cost_total_baseline_eur,building,Building_14,-55919.60074552972
MATD3,E1,building_cost_total_control_eur,building,Building_14,-59452.01630735555
MATD3,E1,building_cost_total_delta_eur,building,Building_14,-3532.4155618258374
MATD3,E1,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_14,0.2675557982692043
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_14,1089.8580322265625
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_14,1082.4580078125
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_14,1089.8580322265625
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_14,0.0
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_14,0.0
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_14,0.0
MATD3,E1,building_electrical_service_phase_violations_energy_total_kwh,building,Building_14,0.0
MATD3,E1,building_electrical_service_phase_violations_event_count,building,Building_14,0.0
MATD3,E1,building_emissions_daily_average_baseline_kgco2,building,Building_14,44.947835053933375
MATD3,E1,building_emissions_daily_average_control_kgco2,building,Building_14,39.274369600405365
MATD3,E1,building_emissions_daily_average_delta_kgco2,building,Building_14,-5.673465453528008
MATD3,E1,building_emissions_ratio_to_baseline_total_ratio,building,Building_14,0.8737766691828348
MATD3,E1,building_emissions_total_baseline_kgco2,building,Building_14,16404.0869682251
MATD3,E1,building_emissions_total_control_kgco2,building,Building_14,14333.508472081274
MATD3,E1,building_emissions_total_delta_kgco2,building,Building_14,-2070.5784961438258
MATD3,E1,building_energy_grid_daily_average_export_baseline_kwh,building,Building_14,11821.59281669048
MATD3,E1,building_energy_grid_daily_average_export_control_kwh,building,Building_14,11827.363190179169
MATD3,E1,building_energy_grid_daily_average_export_delta_kwh,building,Building_14,5.770373488686539
MATD3,E1,building_energy_grid_daily_average_import_baseline_kwh,building,Building_14,57.952037743447455
MATD3,E1,building_energy_grid_daily_average_import_control_kwh,building,Building_14,50.607542133995466
MATD3,E1,building_energy_grid_daily_average_import_delta_kwh,building,Building_14,-7.344495609451993
MATD3,E1,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_14,-11763.640778947032
MATD3,E1,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_14,-11776.755648045171
MATD3,E1,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_14,-13.114869098138533
MATD3,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_14,1.000488121489055
MATD3,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_14,0.8732659644865995
MATD3,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_14,1.0011148648062775
MATD3,E1,building_energy_grid_total_export_baseline_kwh,building,Building_14,4314388.811724663
MATD3,E1,building_energy_grid_total_export_control_kwh,building,Building_14,4316494.757615805
MATD3,E1,building_energy_grid_total_export_delta_kwh,building,Building_14,2105.9458911418915
MATD3,E1,building_energy_grid_total_import_baseline_kwh,building,Building_14,21150.07910811901
MATD3,E1,building_energy_grid_total_import_control_kwh,building,Building_14,18469.644231319427
MATD3,E1,building_energy_grid_total_import_delta_kwh,building,Building_14,-2680.4348767995834
MATD3,E1,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_14,-4293238.732616544
MATD3,E1,building_energy_grid_total_net_exchange_control_kwh,building,Building_14,-4298025.113384485
MATD3,E1,building_energy_grid_total_net_exchange_delta_kwh,building,Building_14,-4786.380767941475
MATD3,E1,building_equity_benefit_relative_percent,building,Building_14,
MATD3,E1,building_ev_events_departure_count,building,Building_14,1192.0
MATD3,E1,building_ev_events_departure_met_count,building,Building_14,0.0
MATD3,E1,building_ev_events_departure_within_tolerance_count,building,Building_14,0.0
MATD3,E1,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_14,0.6161211607394342
MATD3,E1,building_ev_performance_departure_success_ratio,building,Building_14,0.0
MATD3,E1,building_ev_performance_departure_within_tolerance_ratio,building,Building_14,0.0
MATD3,E1,building_ev_total_charge_kwh,building,Building_14,0.0
MATD3,E1,building_ev_total_v2g_export_kwh,building,Building_14,4722.050177253783
MATD3,E1,building_solar_self_consumption_daily_average_export_kwh,building,Building_14,11821.604321493469
MATD3,E1,building_solar_self_consumption_daily_average_generation_kwh,building,Building_14,11843.77489266223
MATD3,E1,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_14,0.0018719176419417
MATD3,E1,building_solar_self_consumption_total_export_kwh,building,Building_14,4314393.010498387
MATD3,E1,building_solar_self_consumption_total_generation_kwh,building,Building_14,4322484.345201186
MATD3,E1,building_battery_health_capacity_fade_ratio,building,Building_15,5.046497911962433e-07
MATD3,E1,building_battery_health_equivalent_full_cycles_count,building,Building_15,0.1402913589477539
MATD3,E1,building_battery_total_charge_kwh,building,Building_15,0.0
MATD3,E1,building_battery_total_discharge_kwh,building,Building_15,140.2913589477539
MATD3,E1,building_battery_total_throughput_kwh,building,Building_15,140.2913589477539
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_15,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_15,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_15,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_ratio,building,Building_15,
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_15,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_15,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_15,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_ratio,building,Building_15,
MATD3,E1,building_comfort_resilience_discomfort_overall_ratio,building,Building_15,
MATD3,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_15,
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_15,0.0
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_15,
MATD3,E1,building_cost_daily_average_baseline_eur,building,Building_15,74.39420204227002
MATD3,E1,building_cost_daily_average_control_eur,building,Building_15,76.35926073901291
MATD3,E1,building_cost_daily_average_delta_eur,building,Building_15,1.9650586967428891
MATD3,E1,building_cost_ratio_to_baseline_total_ratio,building,Building_15,1.026414137698881
MATD3,E1,building_cost_total_baseline_eur,building,Building_15,27150.783987010127
MATD3,E1,building_cost_total_control_eur,building,Building_15,27867.948533875584
MATD3,E1,building_cost_total_delta_eur,building,Building_15,717.1645468654569
MATD3,E1,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_15,0.3117987479553468
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_15,1091.0654296875
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_15,1102.4654541015625
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_15,1095.0654296875
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_15,0.0
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_15,0.0
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_15,0.0
MATD3,E1,building_electrical_service_phase_violations_energy_total_kwh,building,Building_15,0.0
MATD3,E1,building_electrical_service_phase_violations_event_count,building,Building_15,0.0
MATD3,E1,building_emissions_daily_average_baseline_kgco2,building,Building_15,195.6577211652679
MATD3,E1,building_emissions_daily_average_control_kgco2,building,Building_15,198.56235136539053
MATD3,E1,building_emissions_daily_average_delta_kgco2,building,Building_15,2.9046302001226163
MATD3,E1,building_emissions_ratio_to_baseline_total_ratio,building,Building_15,1.0148454667816005
MATD3,E1,building_emissions_total_baseline_kgco2,building,Building_15,71406.91582027423
MATD3,E1,building_emissions_total_control_kgco2,building,Building_15,72466.98481706064
MATD3,E1,building_emissions_total_delta_kgco2,building,Building_15,1060.0689967864164
MATD3,E1,building_energy_grid_daily_average_export_baseline_kwh,building,Building_15,6517.256612021217
MATD3,E1,building_energy_grid_daily_average_export_control_kwh,building,Building_15,6517.419595306303
MATD3,E1,building_energy_grid_daily_average_export_delta_kwh,building,Building_15,0.1629832850864644
MATD3,E1,building_energy_grid_daily_average_import_baseline_kwh,building,Building_15,254.7445198086734
MATD3,E1,building_energy_grid_daily_average_import_control_kwh,building,Building_15,258.558468448752
MATD3,E1,building_energy_grid_daily_average_import_delta_kwh,building,Building_15,3.8139486400786295
MATD3,E1,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_15,-6262.512092212543
MATD3,E1,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_15,-6258.861126857551
MATD3,E1,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_15,3.650965354992165
MATD3,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_15,1.0000250079588375
MATD3,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_15,1.0149716611880135
MATD3,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_15,0.9994170126458468
MATD3,E1,building_energy_grid_total_export_baseline_kwh,building,Building_15,2378527.1110289097
MATD3,E1,building_energy_grid_total_export_control_kwh,building,Building_15,2378586.593136996
MATD3,E1,building_energy_grid_total_export_delta_kwh,building,Building_15,59.48210808634758
MATD3,E1,building_energy_grid_total_import_baseline_kwh,building,Building_15,92971.13537517376
MATD3,E1,building_energy_grid_total_import_control_kwh,building,Building_15,94363.0677142758
MATD3,E1,building_energy_grid_total_import_delta_kwh,building,Building_15,1391.9323391020298
MATD3,E1,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_15,-2285555.975653736
MATD3,E1,building_energy_grid_total_net_exchange_control_kwh,building,Building_15,-2284223.52542272
MATD3,E1,building_energy_grid_total_net_exchange_delta_kwh,building,Building_15,1332.4502310156822
MATD3,E1,building_equity_benefit_relative_percent,building,Building_15,-2.6414137698880933
MATD3,E1,building_ev_events_departure_count,building,Building_15,1535.0
MATD3,E1,building_ev_events_departure_met_count,building,Building_15,780.0
MATD3,E1,building_ev_events_departure_within_tolerance_count,building,Building_15,35.0
MATD3,E1,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_15,0.275275156570999
MATD3,E1,building_ev_performance_departure_success_ratio,building,Building_15,0.50814332247557
MATD3,E1,building_ev_performance_departure_within_tolerance_ratio,building,Building_15,0.022801302931596
MATD3,E1,building_ev_total_charge_kwh,building,Building_15,2785.137937311083
MATD3,E1,building_ev_total_v2g_export_kwh,building,Building_15,1312.3887479305267
MATD3,E1,building_solar_self_consumption_daily_average_export_kwh,building,Building_15,6517.013611802664
MATD3,E1,building_solar_self_consumption_daily_average_generation_kwh,building,Building_15,6675.00263135042
MATD3,E1,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_15,0.0236687576429902
MATD3,E1,building_solar_self_consumption_total_export_kwh,building,Building_15,2378438.426074147
MATD3,E1,building_solar_self_consumption_total_generation_kwh,building,Building_15,2436097.8353332635
MATD3,E1,building_battery_health_capacity_fade_ratio,building,Building_16,5.172229052636968e-07
MATD3,E1,building_battery_health_equivalent_full_cycles_count,building,Building_16,0.1402314747011911
MATD3,E1,building_battery_total_charge_kwh,building,Building_16,0.0
MATD3,E1,building_battery_total_discharge_kwh,building,Building_16,454.91090393066406
MATD3,E1,building_battery_total_throughput_kwh,building,Building_16,454.91090393066406
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_16,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_16,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_16,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_ratio,building,Building_16,
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_16,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_16,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_16,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_ratio,building,Building_16,
MATD3,E1,building_comfort_resilience_discomfort_overall_ratio,building,Building_16,
MATD3,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_16,
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_16,0.0
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_16,
MATD3,E1,building_cost_daily_average_baseline_eur,building,Building_16,577.9851214897827
MATD3,E1,building_cost_daily_average_control_eur,building,Building_16,595.6450871327208
MATD3,E1,building_cost_daily_average_delta_eur,building,Building_16,17.659965642938044
MATD3,E1,building_cost_ratio_to_baseline_total_ratio,building,Building_16,1.030554360287716
MATD3,E1,building_cost_total_baseline_eur,building,Building_16,210940.4866303753
MATD3,E1,building_cost_total_control_eur,building,Building_16,217385.6382581459
MATD3,E1,building_cost_total_delta_eur,building,Building_16,6445.151627770596
MATD3,E1,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_16,0.0745530549874076
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_16,1147.2255859375
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_16,1143.8255615234375
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_16,1152.2255859375
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_16,0.0
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_16,0.0
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_16,0.0
MATD3,E1,building_electrical_service_phase_violations_energy_total_kwh,building,Building_16,0.0
MATD3,E1,building_electrical_service_phase_violations_event_count,building,Building_16,0.0
MATD3,E1,building_emissions_daily_average_baseline_kgco2,building,Building_16,819.3358257641335
MATD3,E1,building_emissions_daily_average_control_kgco2,building,Building_16,837.7143194166707
MATD3,E1,building_emissions_daily_average_delta_kgco2,building,Building_16,18.37849365253724
MATD3,E1,building_emissions_ratio_to_baseline_total_ratio,building,Building_16,1.0224309655145336
MATD3,E1,building_emissions_total_baseline_kgco2,building,Building_16,299023.43741116853
MATD3,E1,building_emissions_total_control_kgco2,building,Building_16,305730.82182377577
MATD3,E1,building_emissions_total_delta_kgco2,building,Building_16,6707.384412607236
MATD3,E1,building_energy_grid_daily_average_export_baseline_kwh,building,Building_16,6459.0749256955205
MATD3,E1,building_energy_grid_daily_average_export_control_kwh,building,Building_16,6458.311134627291
MATD3,E1,building_energy_grid_daily_average_export_delta_kwh,building,Building_16,-0.7637910682298452
MATD3,E1,building_energy_grid_daily_average_import_baseline_kwh,building,Building_16,1057.4325182073424
MATD3,E1,building_energy_grid_daily_average_import_control_kwh,building,Building_16,1082.064990549793
MATD3,E1,building_energy_grid_daily_average_import_delta_kwh,building,Building_16,24.63247234245076
MATD3,E1,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_16,-5401.642407488178
MATD3,E1,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_16,-5376.246144077498
MATD3,E1,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_16,25.396263410680604
MATD3,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_16,0.999881749154946
MATD3,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_16,1.0232946045429074
MATD3,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_16,0.9952984182411864
MATD3,E1,building_energy_grid_total_export_baseline_kwh,building,Building_16,2357293.219756961
MATD3,E1,building_energy_grid_total_export_control_kwh,building,Building_16,2357014.467841685
MATD3,E1,building_energy_grid_total_export_delta_kwh,building,Building_16,-278.75191527605057
MATD3,E1,building_energy_grid_total_import_baseline_kwh,building,Building_16,385918.8094574213
MATD3,E1,building_energy_grid_total_import_control_kwh,building,Building_16,394908.6355094016
MATD3,E1,building_energy_grid_total_import_delta_kwh,building,Building_16,8989.826051980257
MATD3,E1,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_16,-1971374.41029954
MATD3,E1,building_energy_grid_total_net_exchange_control_kwh,building,Building_16,-1962105.8323322835
MATD3,E1,building_energy_grid_total_net_exchange_delta_kwh,building,Building_16,9268.577967256308
MATD3,E1,building_equity_benefit_relative_percent,building,Building_16,-3.0554360287715854
MATD3,E1,building_ev_events_departure_count,building,Building_16,2133.0
MATD3,E1,building_ev_events_departure_met_count,building,Building_16,975.0
MATD3,E1,building_ev_events_departure_within_tolerance_count,building,Building_16,17.0
MATD3,E1,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_16,0.298594914654763
MATD3,E1,building_ev_performance_departure_success_ratio,building,Building_16,0.4571026722925457
MATD3,E1,building_ev_performance_departure_within_tolerance_ratio,building,Building_16,0.0079699953117674
MATD3,E1,building_ev_total_charge_kwh,building,Building_16,9723.487419864165
MATD3,E1,building_ev_total_v2g_export_kwh,building,Building_16,0.0
MATD3,E1,building_solar_self_consumption_daily_average_export_kwh,building,Building_16,6457.291223264637
MATD3,E1,building_solar_self_consumption_daily_average_generation_kwh,building,Building_16,6940.527530686089
MATD3,E1,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_16,0.0696252994149111
MATD3,E1,building_solar_self_consumption_total_export_kwh,building,Building_16,2356642.242690623
MATD3,E1,building_solar_self_consumption_total_generation_kwh,building,Building_16,2533003.36005331
MATD3,E1,building_battery_health_capacity_fade_ratio,building,Building_17,1.0313208442097592e-06
MATD3,E1,building_battery_health_equivalent_full_cycles_count,building,Building_17,0.2654634761809444
MATD3,E1,building_battery_total_charge_kwh,building,Building_17,391.176816295545
MATD3,E1,building_battery_total_discharge_kwh,building,Building_17,0.1163475951670989
MATD3,E1,building_battery_total_throughput_kwh,building,Building_17,391.2931638907121
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_17,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_17,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_17,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_ratio,building,Building_17,
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_17,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_17,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_17,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_ratio,building,Building_17,
MATD3,E1,building_comfort_resilience_discomfort_overall_ratio,building,Building_17,
MATD3,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_17,
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_17,0.0
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_17,
MATD3,E1,building_cost_daily_average_baseline_eur,building,Building_17,274.8603208922395
MATD3,E1,building_cost_daily_average_control_eur,building,Building_17,296.9869724180272
MATD3,E1,building_cost_daily_average_delta_eur,building,Building_17,22.126651525787672
MATD3,E1,building_cost_ratio_to_baseline_total_ratio,building,Building_17,1.0805014396183528
MATD3,E1,building_cost_total_baseline_eur,building,Building_17,100312.5646122969
MATD3,E1,building_cost_total_control_eur,building,Building_17,108387.87047539584
MATD3,E1,building_cost_total_delta_eur,building,Building_17,8075.305863098925
MATD3,E1,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_17,0.2809605053773253
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_17,108.56623840332033
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_17,109.1662368774414
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_17,119.56623840332033
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_17,83.91258239746094
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_17,83.31258392333984
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_17,72.91258239746094
MATD3,E1,building_electrical_service_phase_violations_energy_total_kwh,building,Building_17,0.0
MATD3,E1,building_electrical_service_phase_violations_event_count,building,Building_17,0.0
MATD3,E1,building_emissions_daily_average_baseline_kgco2,building,Building_17,361.6771505440054
MATD3,E1,building_emissions_daily_average_control_kgco2,building,Building_17,385.3147120348109
MATD3,E1,building_emissions_daily_average_delta_kgco2,building,Building_17,23.6375614908054
MATD3,E1,building_emissions_ratio_to_baseline_total_ratio,building,Building_17,1.065355418375896
MATD3,E1,building_emissions_total_baseline_kgco2,building,Building_17,131997.0900672893
MATD3,E1,building_emissions_total_control_kgco2,building,Building_17,140623.81511303782
MATD3,E1,building_emissions_total_delta_kgco2,building,Building_17,8626.72504574852
MATD3,E1,building_energy_grid_daily_average_export_baseline_kwh,building,Building_17,837.4913330218852
MATD3,E1,building_energy_grid_daily_average_export_control_kwh,building,Building_17,836.0178904143327
MATD3,E1,building_energy_grid_daily_average_export_delta_kwh,building,Building_17,-1.473442607552565
MATD3,E1,building_energy_grid_daily_average_import_baseline_kwh,building,Building_17,469.7272180073718
MATD3,E1,building_energy_grid_daily_average_import_control_kwh,building,Building_17,501.0263214682945
MATD3,E1,building_energy_grid_daily_average_import_delta_kwh,building,Building_17,31.299103460922705
MATD3,E1,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_17,-367.7641150145134
MATD3,E1,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_17,-334.9915689460381
MATD3,E1,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_17,32.77254606847527
MATD3,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_17,0.99824064733633
MATD3,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_17,1.066632509807919
MATD3,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_17,0.9108870476196896
MATD3,E1,building_energy_grid_total_export_baseline_kwh,building,Building_17,305649.44108077884
MATD3,E1,building_energy_grid_total_export_control_kwh,building,Building_17,305111.69592246413
MATD3,E1,building_energy_grid_total_export_delta_kwh,building,Building_17,-537.7451583147049
MATD3,E1,building_energy_grid_total_import_baseline_kwh,building,Building_17,171430.86260527372
MATD3,E1,building_energy_grid_total_import_control_kwh,building,Building_17,182853.73123919964
MATD3,E1,building_energy_grid_total_import_delta_kwh,building,Building_17,11422.868633925917
MATD3,E1,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_17,-134218.5784755051
MATD3,E1,building_energy_grid_total_net_exchange_control_kwh,building,Building_17,-122257.9646832645
MATD3,E1,building_energy_grid_total_net_exchange_delta_kwh,building,Building_17,11960.61379224062
MATD3,E1,building_equity_benefit_relative_percent,building,Building_17,-8.050143961835273
MATD3,E1,building_ev_events_departure_count,building,Building_17,2112.0
MATD3,E1,building_ev_events_departure_met_count,building,Building_17,1562.0
MATD3,E1,building_ev_events_departure_within_tolerance_count,building,Building_17,59.0
MATD3,E1,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_17,0.1337270310261344
MATD3,E1,building_ev_performance_departure_success_ratio,building,Building_17,0.7395833333333334
MATD3,E1,building_ev_performance_departure_within_tolerance_ratio,building,Building_17,0.027935606060606
MATD3,E1,building_ev_total_charge_kwh,building,Building_17,11569.55326846242
MATD3,E1,building_ev_total_v2g_export_kwh,building,Building_17,0.0
MATD3,E1,building_solar_self_consumption_daily_average_export_kwh,building,Building_17,836.0178904143327
MATD3,E1,building_solar_self_consumption_daily_average_generation_kwh,building,Building_17,1085.9267351249302
MATD3,E1,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_17,0.2301341670917117
MATD3,E1,building_solar_self_consumption_total_export_kwh,building,Building_17,305111.69592246413
MATD3,E1,building_solar_self_consumption_total_generation_kwh,building,Building_17,396318.01137330267
MATD3,E1,building_battery_health_capacity_fade_ratio,building,Building_2,1.0135843135443437e-06
MATD3,E1,building_battery_health_equivalent_full_cycles_count,building,Building_2,0.2661949676475552
MATD3,E1,building_battery_total_charge_kwh,building,Building_2,129.90249228477478
MATD3,E1,building_battery_total_discharge_kwh,building,Building_2,0.000651927232198
MATD3,E1,building_battery_total_throughput_kwh,building,Building_2,129.90314421200696
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_2,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_2,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_2,0.0
MATD3,E1,building_comfort_resilience_discomfort_cold_ratio,building,Building_2,
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_2,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_2,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_2,0.0
MATD3,E1,building_comfort_resilience_discomfort_hot_ratio,building,Building_2,
MATD3,E1,building_comfort_resilience_discomfort_overall_ratio,building,Building_2,
MATD3,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_2,
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_2,0.0
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_2,
MATD3,E1,building_cost_daily_average_baseline_eur,building,Building_2,13.664060852095188
MATD3,E1,building_cost_daily_average_control_eur,building,Building_2,13.30115414451317
MATD3,E1,building_cost_daily_average_delta_eur,building,Building_2,-0.3629067075820162
MATD3,E1,building_cost_ratio_to_baseline_total_ratio,building,Building_2,0.973440786636546
MATD3,E1,building_cost_total_baseline_eur,building,Building_2,4986.812875145905
MATD3,E1,building_cost_total_control_eur,building,Building_2,4854.367047991285
MATD3,E1,building_cost_total_delta_eur,building,Building_2,-132.44582715462002
MATD3,E1,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_2,0.1518535159976719
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_2,900.787109375
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_2,899.787109375
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_2,896.3870849609375
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_2,32.26557922363281
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_2,33.26557922363281
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_2,36.66558074951172
