algorithm,scenario,metric,n,mean,median,std,min,p25,p75,iqr,max,cv_abs,sum
MAAC,E1,action_l2_max,17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,17.0
MAAC,E1,action_l2_mean,17,0.1723529411764706,0.11,0.15401012189807145,0.03,0.07,0.25,0.18,0.55,0.8935740860980255,2.93
MAAC,E1,action_l2_min,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E1,action_l2_total,17,17.235294117647058,11.0,15.401012189807142,3.0,7.0,25.0,18.0,55.0,0.8935740860980254,293.0
MAAC,E1,action_mean_max,17,0.1016003831656718,0.1,0.05905151332267834,0.0,0.0769230769230769,0.125,0.0480769230769231,0.2,0.5812134903702839,1.7272065138164205
MAAC,E1,action_mean_mean,17,0.007096938558921777,0.0085294117647058,0.009238859354857359,-0.016,0.002,0.0138461538461538,0.0118461538461538,0.02125,1.3018091220816488,0.1206479555016702
MAAC,E1,action_mean_min,17,-0.0676637315819614,-0.0526315789473684,0.07139515543723222,-0.2,-0.1,0.0,0.1,0.0,1.0551465869237633,-1.150283436893344
MAAC,E1,action_mean_total,17,0.7096938558921804,0.8529411764705882,0.9238859354857366,-1.6,0.2,1.3846153846153846,1.1846153846153846,2.125,1.3018091220816448,12.064795550167066
MAAC,E1,agent_steps,17,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,1700.0
MAAC,E1,carbon_emissions_max,17,76.80398783964269,40.803165435791016,102.0609177591316,1.9360077381134035,14.741578102111816,81.47310638427734,66.73152828216553,353.0396423339844,1.3288491995001912,1305.6677932739258
MAAC,E1,carbon_emissions_mean,17,31.009794932612596,12.801885604858398,49.2147586196945,0.6397228316962719,4.335794970989228,25.396634521484376,21.06083955049515,166.85252716064454,1.587071398783614,527.1665138544141
MAAC,E1,carbon_emissions_min,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E1,carbon_emissions_total,17,3100.9794932612604,1280.1885604858398,4921.47586196945,63.97228316962719,433.57949709892273,2539.663452148437,2106.0839550495143,16685.252716064453,1.5870713987836138,52716.65138544142
MAAC,E1,electricity_cost_max,17,58.631848636795496,22.726659774780277,84.20203921083528,1.6221439838409424,12.35168743133545,64.98168182373047,52.62999439239502,295.8052062988281,1.436114350281508,996.7414268255234
MAAC,E1,electricity_cost_mean,17,18.900371492237728,7.852076587677002,30.740954922649774,0.1111452922224998,2.879408557415009,14.633607697486877,11.754199140071869,105.56729232788086,1.626473582028528,321.3063153680414
MAAC,E1,electricity_cost_min,17,-33.573291666367474,0.0,93.98134998163788,-380.73675537109375,-20.875192642211918,0.0,20.875192642211918,0.0,2.799289116943664,-570.7459583282471
MAAC,E1,electricity_cost_total,17,1890.037149223773,785.2076587677002,3074.095492264977,11.114529222249985,287.94085574150085,1463.3607697486875,1175.4199140071867,10556.729232788086,1.6264735820285279,32130.63153680414
MAAC,E1,grid_export_max,17,70.74348741419175,0.0,184.28256743208112,0.0,0.0,41.883033752441406,41.883033752441406,718.9942016601562,2.6049403862879466,1202.6392860412598
MAAC,E1,grid_export_mean,17,1.248472755656523,0.0,3.484823015493107,0.0,0.0,0.5648958969116211,0.5648958969116211,14.263429565429687,2.791268771948952,21.22403684616089
MAAC,E1,grid_export_min,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E1,grid_export_total,17,124.84727556565228,0.0,348.48230154931065,0.0,0.0,56.48958969116211,56.48958969116211,1426.3429565429688,2.791268771948952,2122.403684616089
MAAC,E1,grid_import_max,17,97.22023558616638,51.64957427978516,129.1910326533989,2.4506425857543945,18.66022491455078,103.13050842285156,84.47028350830078,446.8856201171875,1.328849203815154,1652.7440049648285
MAAC,E1,grid_import_mean,17,39.252903747917976,16.204918117523192,62.29716087764711,0.8097757141292096,5.488347861766815,32.14763725280762,26.659289391040804,211.20572387695316,1.5870713992961967,667.2993637146056
MAAC,E1,grid_import_min,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E1,grid_import_total,17,3925.2903747917976,1620.491811752319,6229.716087764709,80.97757141292095,548.8347861766815,3214.7637252807617,2665.92893910408,21120.572387695312,1.5870713992961965,66729.93637146056
MAAC,E1,individual_reward_max,17,-0.4709349818089429,-0.476964384317398,0.044531020706820246,-0.5334404706954956,-0.5150004625320435,-0.4265261888504028,0.08847427368164068,-0.4225744009017944,0.09455874468226777,-8.00589469075203
MAAC,E1,individual_reward_mean,17,-0.7104156744480133,-0.721702348291874,0.0375545016013012,-0.7587537658214569,-0.7423674815893173,-0.6802236801385879,0.0621438014507294,-0.6508134087920189,0.05286271538206236,-12.077066465616227
MAAC,E1,individual_reward_min,17,-0.8518464179599986,-0.8519050478935242,0.030304756732941432,-0.9276435375213624,-0.8695914149284363,-0.8431043028831482,0.026487112045288086,-0.7829138040542603,0.03557537614059028,-14.481389105319977
MAAC,E1,individual_reward_total,17,-71.04156744480133,-72.1702348291874,3.75545016013012,-75.87537658214569,-74.23674815893173,-68.0223680138588,6.214380145072937,-65.08134087920189,0.05286271538206236,-1207.7066465616226
MAAC,E1,net_electricity_consumption_max,17,97.22023558616638,51.64957427978516,129.1910326533989,2.4506425857543945,18.66022491455078,103.13050842285156,84.47028350830078,446.8856201171875,1.328849203815154,1652.7440049648285
MAAC,E1,net_electricity_consumption_mean,17,38.00443099226146,16.204918117523192,61.840122522892706,0.2448798172175884,5.488347861766815,28.949965133666996,23.46161727190018,211.20572387695316,1.6271819076960978,646.0753268684448
MAAC,E1,net_electricity_consumption_min,17,-70.74348741419175,0.0,184.28256743208112,-718.9942016601562,-41.883033752441406,0.0,41.883033752441406,0.0,2.6049403862879466,-1202.6392860412598
MAAC,E1,net_electricity_consumption_total,17,3800.443099226145,1620.491811752319,6184.01225228927,24.48798172175884,548.8347861766815,2894.996513366699,2346.1617271900177,21120.572387695312,1.627181907696098,64607.53268684447
MAAC,E1,observation_l2_max,17,4.007307582390986,3.622220835059784,0.8156506312811421,3.411525864499873,3.6006515967108834,4.244135037456986,0.6434834407461025,6.861997739793975,0.20354081001051555,68.12422890064676
MAAC,E1,observation_l2_mean,17,3.4383046833553697,3.376269567376532,0.11960164455096269,3.2529522893305782,3.365491735670592,3.5659616417087334,0.2004699060381414,3.617620192778008,0.03478506286250523,58.451179617041284
MAAC,E1,observation_l2_min,17,3.016001835573638,3.0004581004178594,0.15923970258013415,2.833525731401727,2.8730577010485865,3.175683794115888,0.3026260930673015,3.24223419088903,0.05279827774038707,51.27203120475185
MAAC,E1,observation_l2_total,17,343.8304683355369,337.6269567376532,11.96016445509626,325.29522893305784,336.54917356705914,356.5961641708733,20.04699060381415,361.76201927780073,0.03478506286250521,5845.117961704128
MAAC,E1,observation_mean_max,17,0.2497919118386489,0.2382645810846812,0.11397402893323738,0.0509853029341408,0.158103953354654,0.3054922585092161,0.14738830515456208,0.4577028699088515,0.4562758981838371,4.246462501257032
MAAC,E1,observation_mean_mean,17,0.18212516212043225,0.1877990365920223,0.07751369311311011,0.0457247149861333,0.1329835672590024,0.2293919941106287,0.09640842685162629,0.3042933117903834,0.4256067212824406,3.0961277560473484
MAAC,E1,observation_mean_min,17,0.15363916378241738,0.1465422234943379,0.06364210708889369,0.0406804096602806,0.1134786876825104,0.2081949446583166,0.09471625697580618,0.2595720738172531,0.4142310171579895,2.6118657843010955
MAAC,E1,observation_mean_total,17,18.212516212043226,18.77990365920224,7.751369311311013,4.57247149861333,13.298356725900245,22.939199411062877,9.640842685162632,30.429331179038343,0.42560672128244065,309.61277560473485
MAAC,E1,team_reward_max,17,-0.47093504667282093,-0.470935046672821,5.721958498152797e-17,-0.470935046672821,-0.470935046672821,-0.470935046672821,0.0,-0.470935046672821,1.2150207419428035e-16,-8.005895793437956
MAAC,E1,team_reward_mean,17,-0.7104156750440598,-0.7104156750440598,0.0,-0.7104156750440598,-0.7104156750440598,-0.7104156750440598,0.0,-0.7104156750440598,0.0,-12.077066475749016
MAAC,E1,team_reward_min,17,-0.8457818627357483,-0.8457818627357483,0.0,-0.8457818627357483,-0.8457818627357483,-0.8457818627357483,0.0,-0.8457818627357483,0.0,-14.378291666507721
MAAC,E1,team_reward_total,17,-71.04156750440598,-71.04156750440598,0.0,-71.04156750440598,-71.04156750440598,-71.04156750440598,0.0,-71.04156750440598,0.0,-1207.7066475749016
MAAC,E2,action_dim,17,12.882352941176471,10.0,10.670533919052367,5.0,6.0,13.0,7.0,44.0,0.8283062859538367,219.0
MAAC,E2,agent_index,17,8.0,8.0,5.049752469181039,0.0,4.0,12.0,8.0,16.0,0.6312190586476298,136.0
MAAC,E2,battery_capacity_fade_ratio,17,5.4239340381404906e-05,4.5045045581141895e-05,3.470061971391257e-05,2.1203776968757697e-05,3.653762923713253e-05,5.525492349946679e-05,1.8717294262334257e-05,0.0001674003723731,0.6397684682354493,0.0009220687864838834
MAAC,E2,battery_charge_total_kwh,17,19078.914551745125,10805.969852110164,19527.93697891158,1575.8712298900937,3919.1352310180655,28752.198505090084,24833.063274072018,67713.65050990321,1.0235350090776199,324341.5473796671
MAAC,E2,battery_discharge_total_kwh,17,16457.14670467273,9255.005924496776,16776.515119455868,1345.3867652638,3349.4445886462927,25106.682101022565,21757.237512376272,56643.26563543081,1.0194060623335428,279771.4939794364
MAAC,E2,battery_equivalent_full_cycles,17,12.372997254850985,11.455107148412996,4.487944000182723,6.598521218443045,10.156265999190222,13.967701686591194,3.811435687400973,24.515408961849253,0.3627208434418079,210.34095333246674
MAAC,E2,battery_throughput_total_kwh,17,35536.06125641785,20060.975776606934,36297.9882216253,2921.2579951538937,7275.652964822283,54136.836383399816,46861.18341857753,124356.91614533402,1.0214409514805147,604113.0413591035
MAAC,E2,carbon_emissions_baseline_kgco2,17,612813.6335572482,245568.01431548572,1127055.473632158,13664.076018758677,35539.4880143183,422753.6682958469,387214.1802815286,4073937.825327559,1.8391488242352725,10417831.77047322
MAAC,E2,carbon_emissions_control_kgco2,17,621103.1776162302,253468.50387310985,1132312.4112695467,15173.659336023033,41187.69081782177,429165.0972254351,387977.4064076133,4092343.0555544496,1.8230665243338757,10558754.019475915
MAAC,E2,carbon_emissions_delta_kgco2,17,8289.544058982143,6411.428929588234,7114.702116381842,714.7335240736975,1762.0891934498322,14635.871883378742,12873.78268992891,23634.60108895274,0.8582742386986532,140922.24900269642
MAAC,E2,carbon_emissions_ratio_to_baseline,17,1.0469962875520018,1.03375806293277,0.04308095163108291,1.0035175046298634,1.0151658741494385,1.0574735344386397,0.04230766028920119,1.158927523132238,0.041147186616880126,17.79893688838403
MAAC,E2,electrical_service_violation_time_step_count,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E2,electrical_service_violation_total_kwh,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E2,electricity_cost_baseline_eur,17,390671.07961674355,117388.51809051502,777583.5404041221,-54144.312495383245,5593.4277144753705,285076.70243782806,279483.2747233527,2762658.468799908,1.9903790707183846,6641408.35348464
MAAC,E2,electricity_cost_control_eur,17,392228.61542321614,117990.5144497458,779629.2910299769,-54846.16802541064,5821.368535624274,287068.28736706986,281246.91883144557,2768911.2450705976,1.9876910056364807,6667886.462194675
MAAC,E2,electricity_cost_delta_eur,17,1557.5358064726086,601.9963592307904,2310.4053178328954,-701.8555300273947,-182.43987174571816,1991.5849292417988,2174.0248009875168,7260.802849741653,1.4833722012884762,26478.108710034347
MAAC,E2,electricity_cost_ratio_to_baseline,17,1.0220929314486806,1.006986137106999,0.04119843558028789,0.9849365855958466,1.0028470770966291,1.0129626824624884,0.010115605365859315,1.1499338731060174,0.040307915564873925,17.375579834627572
MAAC,E2,equity_relative_benefit_percent,13,-1.2024178525948004,-0.5128238851832236,2.249809255244612,-7.459355361140156,-1.1106754694065375,-0.2847077096629062,0.8259677597436312,1.50634144041534,1.8710710676738176,-15.631432083732406
MAAC,E2,ev_charge_total_kwh,17,645.1511783314978,553.1733643338084,492.08148376808026,59.778337717056274,438.5593731403351,700.5233999043703,261.9640267640352,2057.907931178808,0.7627382546842908,10967.570031635463
MAAC,E2,ev_departure_count,17,2334.235294117647,1535.0,2220.9324204433756,542.0,983.0,2133.0,1150.0,7949.0,0.9514603887792296,39682.0
MAAC,E2,ev_departure_met_count,17,95.29411764705883,54.0,107.44577976000404,9.0,33.0,109.0,76.0,445.0,1.1275174419259684,1620.0
MAAC,E2,ev_departure_soc_deficit_mean,17,0.49899822567962354,0.494077542112054,0.01155576429257452,0.4801102936607621,0.4915848244922758,0.5069190270775737,0.01533420258529794,0.5199086252542725,0.02315792661754628,8.4829698365536
MAAC,E2,ev_departure_success_rate,17,0.03900054991575235,0.0422077922077922,0.01840911589631763,0.0109060402684563,0.0220153478424959,0.0553745928338762,0.033359244991380294,0.0629734848484848,0.4720219570258463,0.6630093485677899
MAAC,E2,ev_departure_within_tolerance_count,17,30.705882352941178,16.0,33.76715250410218,2.0,11.0,39.0,28.0,140.0,1.0996965374899177,522.0
MAAC,E2,ev_departure_within_tolerance_rate,17,0.01340793399119188,0.0162337662337662,0.006886954175416321,0.0016778523489932,0.0063872255489021,0.0179809915232468,0.011593765974344698,0.0255681818181818,0.5136476790488819,0.22793487785026198
MAAC,E2,ev_v2g_export_total_kwh,17,218.63645846533643,153.39474046323448,183.91175267265544,22.83662056922913,72.06302678585052,289.8337551355362,217.77072834968567,600.3459883034229,0.8411760507080003,3716.8197939107195
MAAC,E2,grid_export_baseline_kwh,17,2399836.7947871615,1911903.3799953312,2486406.684556515,91641.7157611195,681827.1943211555,2954829.9682831764,2273002.773962021,10257240.089791298,1.0360732404626003,40797225.511381745
MAAC,E2,grid_export_control_kwh,17,2407435.2766243904,1917374.5763757376,2487689.3453465197,92318.74166434444,698676.0777812004,2969854.596979618,2271178.5191984177,10269815.338967323,1.033335919557787,40926399.702614635
MAAC,E2,grid_export_daily_average_baseline_kwh,17,6575.645972701437,5238.689475954784,6812.850831071624,251.10185846179564,1868.2329790738363,8096.348811370732,6228.115832296895,28105.236003538208,1.0360732404626,111785.98153592442
MAAC,E2,grid_export_daily_average_control_kwh,17,6596.466107887359,5253.680766413712,6816.3653714255615,252.95693571689316,1914.3995737811176,8137.516877213247,6223.11730343213,28139.69267441669,1.0333359195577871,112139.9238340851
MAAC,E2,grid_export_daily_average_delta_kwh,17,20.820135185922094,15.193981191994652,17.646712263801394,1.494816252352073,4.438761526461211,38.48668810194085,34.047926575479636,51.77132070754568,0.8475791394348646,353.9422981606756
MAAC,E2,grid_export_delta_kwh,17,7598.481837228817,5545.170052528381,6440.314696609851,545.545648097992,1619.963008761406,14046.037545204164,12426.074536442758,18894.37491989136,0.8475791394348647,129174.19123288989
MAAC,E2,grid_export_ratio_to_baseline,17,1.0088767526873468,1.003305426088045,0.014120405543426326,1.0002794381363225,1.0010329536219884,1.0107507000237106,0.009717746401722183,1.0565564655987252,0.013996165047726371,17.150904795684895
MAAC,E2,grid_import_baseline_kwh,17,801583.9780913015,318921.5442006588,1477221.3596610855,17754.81803780794,46882.51327866316,559949.967162624,513067.45388396084,5364266.950909495,1.842877851898417,13626927.627552126
MAAC,E2,grid_import_control_kwh,17,812230.7424533933,329101.85147213936,1483866.4298622257,19709.24753838777,54160.25675180554,568162.9807930142,514002.7240412086,5387529.385622859,1.8269025688194407,13807922.621707685
MAAC,E2,grid_import_daily_average_baseline_kwh,17,2196.3712152290486,873.8574107564575,4047.643867092825,48.64889061621083,128.45990623220868,1534.2846457247376,1405.824739492529,14698.29967140403,1.842877851898417,37338.310658893824
MAAC,E2,grid_import_daily_average_control_kwh,17,2225.543762858938,901.7518478515065,4065.8516173870776,54.00410331331278,148.40120585036345,1556.7886218783356,1408.387416027972,14762.039645501613,1.8269025688194405,37834.24396860194
MAAC,E2,grid_import_daily_average_delta_kwh,17,29.172547629889475,22.5039761535979,24.933676722962478,2.503334994358428,6.315614618195125,51.49648570698655,45.18087108879142,82.97680221402574,0.8546965811589264,495.9333097081211
MAAC,E2,grid_import_delta_kwh,17,10646.764362091746,8213.013630390167,9099.753100684513,913.6129673160611,2304.9361850321293,18794.07159614563,16489.1354111135,30283.075441360477,0.8546965811589263,180994.9941555597
MAAC,E2,grid_import_minus_export_control_kwh,17,-1595204.5341709976,-1815029.4621907324,3074713.346422982,-9776672.28184414,-2354811.584458828,-109872.87633287908,2244938.708125949,4688853.307841659,1.927472797725504,-27118477.080906957
MAAC,E2,grid_import_ratio_to_baseline,17,1.0463089355683581,1.0327039714405335,0.04231325297151591,1.003505258498149,1.0149182307655906,1.0568803030310308,0.04196207226544013,1.1552336460693668,0.040440496619223866,17.78725190466209
MAAC,E2,net_exchange_baseline_kwh,17,-1598252.8166958606,-1818368.9336556343,3073895.672553841,-9780863.043990135,-2359264.3177871704,-111991.5233427286,2247272.794444442,4682439.75658834,1.9232850024995687,-27170297.88382963
MAAC,E2,net_exchange_control_kwh,17,-1595204.5341709976,-1815029.4621907324,3074713.346422982,-9776672.28184414,-2354811.584458828,-109872.87633287908,2244938.708125949,4688853.307841659,1.927472797725504,-27118477.080906957
MAAC,E2,net_exchange_delta_kwh,17,3048.282524862929,2158.090331107378,2871.3467998978867,334.46649181842804,912.8273195326328,4190.762145996094,3277.934826463461,11388.700521469116,0.9419556017128042,51820.8029226698
MAAC,E2,net_exchange_ratio_to_baseline,17,0.9988305956826783,0.99957153452337,0.005170738470223553,0.981082077048226,0.9981634796970554,0.999922318928628,0.0017588392315726065,1.0057554401116942,0.005176792233411181,16.98012012660553
MAAC,E2,observation_dim,17,109.17647058823529,89.0,74.69373743336656,54.0,61.0,110.0,49.0,327.0,0.6841560001978618,1856.0
MAAC,E2,phase_imbalance_ratio_average,17,0.08498207619949964,0.0389856256913254,0.10215991038050362,0.0029479856655801,0.0179833009713442,0.1043552590093776,0.08637195803803341,0.3683646342836014,1.2021347906431252,1.444695295391494
MAAC,E2,pv_export_daily_average_kwh,17,6573.034078178031,5232.946319515941,6808.93645158141,251.9668076083508,1885.7112665617356,8091.082950111227,6205.371683549491,28091.55233224586,1.0358894188889962,111741.57932902653
MAAC,E2,pv_export_total_kwh,17,2398883.562115057,1909807.3671933385,2484978.099141732,91957.38616006434,688206.04099226,2952908.148334343,2264702.107342083,10252246.119922562,1.0358894188889964,40781020.55595597
MAAC,E2,pv_generation_daily_average_kwh,17,8005.625850767637,6693.004380648951,6932.277293434777,735.1028961442805,3007.09433368956,11876.495206871134,8869.400873181574,28848.054152112843,0.8659257155728881,136095.63946304983
MAAC,E2,pv_generation_total_kwh,17,2921719.8677864047,2442667.72375434,2529992.367216467,268281.92780532304,1097464.136199452,4334425.896541011,3236961.7603415586,10528337.76326485,0.8659257155728882,49669237.75236888
MAAC,E2,pv_self_consumption_ratio,17,0.22182140869340006,0.0708139657859947,0.2943853029320573,0.0027790099456209,0.0235928755011748,0.2532710851173944,0.22967820961621957,0.8602469749237854,1.3271275512408025,3.7709639477878008
MAAC,E2,action_l2_max,17,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,17.0
MAAC,E2,action_l2_mean,17,0.17529411764705882,0.11,0.15240233130839992,0.03,0.07,0.24,0.16999999999999998,0.58,0.8694092725646976,2.98
MAAC,E2,action_l2_min,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E2,action_l2_total,17,17.529411764705884,11.0,15.240233130839993,3.0,7.0,24.0,17.0,58.0,0.8694092725646975,298.0
MAAC,E2,action_mean_max,17,0.1016003831656718,0.1,0.05905151332267834,0.0,0.0769230769230769,0.125,0.0480769230769231,0.2,0.5812134903702839,1.7272065138164205
MAAC,E2,action_mean_mean,17,0.007631083752646276,0.0077272727272727,0.009091766191635053,-0.012,0.0023076923076923,0.013076923076923,0.0107692307692307,0.026,1.1914121881419852,0.1297284237949867
MAAC,E2,action_mean_min,17,-0.07746765315058886,-0.0769230769230769,0.07294925683916821,-0.2,-0.125,0.0,0.125,0.0,0.9416737679836852,-1.3169501035600106
MAAC,E2,action_mean_total,17,0.7631083752646309,0.7727272727272727,0.9091766191635058,-1.2,0.2307692307692307,1.3076923076923077,1.076923076923077,2.6,1.1914121881419808,12.972842379498726
MAAC,E2,agent_steps,17,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,1700.0
MAAC,E2,carbon_emissions_max,17,76.87563817641315,40.803165435791016,102.0789480526901,1.9360077381134035,14.741578102111816,81.47310638427734,66.73152828216553,353.0396423339844,1.3278452117488864,1306.8858489990234
MAAC,E2,carbon_emissions_mean,17,31.07030455218519,12.801885604858398,49.181900667890154,0.6618562512099743,4.335795078277588,25.396634521484376,21.06083944320679,166.85252716064454,1.582923031387897,528.1951773871482
MAAC,E2,carbon_emissions_min,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E2,carbon_emissions_total,17,3107.0304552185185,1280.1885604858398,4918.190066789014,66.18562512099743,433.5795078277588,2539.663452148437,2106.0839443206783,16685.252716064453,1.5829230313878968,52819.517738714814
MAAC,E2,electricity_cost_max,17,51.817639596322,27.5031681060791,68.80580499010102,1.304956316947937,9.936487197875977,54.91653823852539,44.980051040649414,237.9646148681641,1.3278452188506253,880.8998731374741
MAAC,E2,electricity_cost_mean,17,20.808049065512332,8.596708202362061,33.13233797139039,0.4329358799383044,2.890182362794876,17.00641749382019,14.116235131025315,112.43377059936525,1.5922846907500126,353.7368341137096
MAAC,E2,electricity_cost_min,17,-4.911254490123076,0.0,13.046847114486301,-48.339500427246094,0.0,0.0,0.0,0.0,2.6565202721065564,-83.49132633209229
MAAC,E2,electricity_cost_total,17,2080.804906551233,859.670820236206,3313.233797139039,43.29358799383044,289.0182362794876,1700.641749382019,1411.6235131025314,11243.377059936523,1.5922846907500123,35373.68341137096
MAAC,E2,grid_export_max,17,11.528862672693592,0.0,30.626657442767584,0.0,0.0,0.0,0.0,113.47395324707033,2.656520275439451,195.99066543579104
MAAC,E2,grid_export_mean,17,0.25302337309893436,0.0,0.6804931922651444,0.0,0.0,0.0,0.0,2.130936279296875,2.6894479507198157,4.301397342681884
MAAC,E2,grid_export_min,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E2,grid_export_total,17,25.30233730989344,0.0,68.04931922651444,0.0,0.0,0.0,0.0,213.0936279296875,2.6894479507198157,430.1397342681885
MAAC,E2,grid_import_max,17,97.31093248199014,51.64957427978516,129.2138558779818,2.4506425857543945,18.66022491455078,103.13050842285156,84.47028350830078,446.8856201171875,1.3278452130945937,1654.2858521938324
MAAC,E2,grid_import_mean,17,39.32949820428211,16.204918117523192,62.25556853534069,0.8377927009761333,5.4883479976654055,32.14763725280762,26.659289255142212,211.20572387695316,1.5829230317655678,668.6014694727959
MAAC,E2,grid_import_min,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MAAC,E2,grid_import_total,17,3932.94982042821,1620.491811752319,6225.556853534069,83.77927009761333,548.8347997665405,3214.7637252807617,2665.928925514221,21120.572387695312,1.5829230317655683,66860.14694727957
MAAC,E2,individual_reward_max,17,-0.21251427075442142,-0.1806371212005615,0.09204058473507634,-0.4564267694950104,-0.1858700066804886,-0.1806371212005615,0.005232885479927091,-0.1469123661518097,0.433103077776067,-3.6127426028251644
MAAC,E2,individual_reward_mean,17,-0.6394809585897361,-0.6783811117708684,0.09119876781162273,-0.7447668647766114,-0.715429740101099,-0.5687817074358463,0.14664803266525273,-0.5024462258815765,0.1426137347588046,-10.871176296025514
MAAC,E2,individual_reward_min,17,-0.854179256102618,-0.8756288290023804,0.05948690551813443,-0.9371511936187744,-0.8841150999069214,-0.852938711643219,0.031176388263702393,-0.702097475528717,0.06964218001448151,-14.521047353744507
MAAC,E2,individual_reward_total,17,-63.948095858973616,-67.83811117708683,9.119876781162272,-74.47668647766113,-71.5429740101099,-56.87817074358463,14.664803266525269,-50.24462258815765,0.14261373475880457,-1087.1176296025515
MAAC,E2,net_electricity_consumption_max,17,97.31093248199014,51.64957427978516,129.2138558779818,2.4506425857543945,18.66022491455078,103.13050842285156,84.47028350830078,446.8856201171875,1.3278452130945937,1654.2858521938324
MAAC,E2,net_electricity_consumption_mean,17,39.07647483118317,16.204918117523192,62.217506518589765,0.8377927009761333,5.4883479976654055,31.957155227661133,26.468807229995726,211.20572387695316,1.5921985488040995,664.3000721301139
MAAC,E2,net_electricity_consumption_min,17,-11.528862672693592,0.0,30.626657442767584,-113.47395324707033,0.0,0.0,0.0,0.0,2.656520275439451,-195.99066543579104
MAAC,E2,net_electricity_consumption_total,17,3907.647483118317,1620.491811752319,6221.750651858976,83.77927009761333,548.8347997665405,3195.7155227661133,2646.8807229995728,21120.572387695312,1.5921985488040995,66430.00721301138
MAAC,E2,observation_l2_max,17,4.007629768315658,3.719786133696803,0.8172140633716062,3.45433278012731,3.5803470114836005,4.229937627772431,0.6495906162888305,6.878215570897732,0.20391456062945357,68.12970606136618
MAAC,E2,observation_l2_mean,17,3.4393786096123726,3.378212761603718,0.11608747512951353,3.281036473013032,3.362634671822024,3.556836228124153,0.19420155630212887,3.6259227112270582,0.03375245598291283,58.46943636341034
MAAC,E2,observation_l2_min,17,3.0206051328250476,3.0011644516261238,0.1559783998936847,2.8434665514390565,2.882862208325541,3.1718995485027044,0.2890373401771633,3.2509254847207543,0.05163812979017371,51.35028725802581
MAAC,E2,observation_l2_total,17,343.9378609612372,337.8212761603718,11.608747512951355,328.1036473013032,336.2634671822024,355.6836228124153,19.42015563021289,362.5922711227059,0.03375245598291284,5846.943636341033
MAAC,E2,observation_mean_max,17,0.2482994076842304,0.2394578957034704,0.11321372983446724,0.0504370451425061,0.1568246785122736,0.3050802096562541,0.1482555311439805,0.4545287458520186,0.45595650384492437,4.2210899306319165
MAAC,E2,observation_mean_mean,17,0.18269752740495407,0.1881810335232875,0.0778330137931203,0.0455772224956502,0.1328341025119828,0.2326486152641882,0.0998145127522054,0.3055258064369033,0.4260211667813177,3.105857965884219
MAAC,E2,observation_mean_min,17,0.15612067414691252,0.1472284876761715,0.06516178997451194,0.0407174450966219,0.1170589126712453,0.2116014421917498,0.09454252952050451,0.2630062992112678,0.4173809159521913,2.654051460497513
MAAC,E2,observation_mean_total,17,18.269752740495413,18.81810335232876,7.783301379312029,4.557722249565025,13.283410251198289,23.264861526418827,9.981451275220538,30.552580643690337,0.4260211667813175,310.585796588422
MAAC,E2,team_reward_max,17,-0.2177357226610183,-0.2177357226610183,0.0,-0.2177357226610183,-0.2177357226610183,-0.2177357226610183,0.0,-0.2177357226610183,0.0,-3.701507285237311
MAAC,E2,team_reward_mean,17,-0.6394809527695179,-0.6394809527695179,0.0,-0.6394809527695179,-0.6394809527695179,-0.6394809527695179,0.0,-0.6394809527695179,0.0,-10.871176197081803
MAAC,E2,team_reward_min,17,-0.8458030223846436,-0.8458030223846436,0.0,-0.8458030223846436,-0.8458030223846436,-0.8458030223846436,0.0,-0.8458030223846436,0.0,-14.37865138053894
MAAC,E2,team_reward_total,17,-63.94809527695179,-63.94809527695179,0.0,-63.94809527695179,-63.94809527695179,-63.94809527695179,0.0,-63.94809527695179,0.0,-1087.1176197081804
MAAC,E3,action_dim,17,12.882352941176471,10.0,10.670533919052367,5.0,6.0,13.0,7.0,44.0,0.8283062859538367,219.0
MAAC,E3,agent_index,17,8.0,8.0,5.049752469181039,0.0,4.0,12.0,8.0,16.0,0.6312190586476298,136.0
MAAC,E3,battery_capacity_fade_ratio,17,5.3765712671713904e-05,4.365222415960436e-05,3.390357192414881e-05,1.7918661757291235e-05,3.802476992469357e-05,5.420740421657695e-05,1.6182634291883382e-05,0.0001670265579145,0.6305797922025025,0.0009140171154191364
