algorithm,scenario,kpi,n,mean,median,std,min,p25,p75,iqr,max,cv_abs
MASAC,E3,building_solar_self_consumption_total_generation_kwh,17,2914001.756923359,2436129.1472670734,2523207.129442201,267579.35496915184,1094635.8772518863,4322393.666169229,3227757.7889173427,10499795.87786338,0.8658907371786337
MATD3,E1,building_battery_health_capacity_fade_ratio,17,7.195527668741592e-07,5.718146911057027e-07,2.6399432828616325e-07,5.046497911962433e-07,5.189144086139375e-07,1.0135843135443437e-06,4.946699049304062e-07,1.2632566599331974e-06,0.3668866835617805
MATD3,E1,building_battery_health_equivalent_full_cycles_count,17,0.17771223848009066,0.1408756043725554,0.058810866306348034,0.1401220579513558,0.1404699334325093,0.2654634761809444,0.1249935427484351,0.2663538118724391,0.3309331242987899
MATD3,E1,building_battery_total_charge_kwh,17,137.59343816191839,0.0,335.6480953431535,0.0,0.0,129.90249228477478,129.90249228477478,1353.1816694091394,2.4394193489675478
MATD3,E1,building_battery_total_discharge_kwh,17,361.8330794579863,129.38999938964844,521.9220349811832,0.000651927232198,0.2570319402821042,532.7440643310547,532.4870323907726,1895.5012817382808,1.4424386951104766
MATD3,E1,building_battery_total_throughput_kwh,17,499.42651761990464,320.1572818706718,528.5075316260334,38.87544536590576,129.90314421200696,662.9605941772461,533.0574499652391,1895.5012817382808,1.058228814410414
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MATD3,E1,building_comfort_resilience_discomfort_cold_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MATD3,E1,building_comfort_resilience_discomfort_cold_ratio,0,,,,,,,,,
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MATD3,E1,building_comfort_resilience_discomfort_hot_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MATD3,E1,building_comfort_resilience_discomfort_hot_ratio,0,,,,,,,,,
MATD3,E1,building_comfort_resilience_discomfort_overall_ratio,0,,,,,,,,,
MATD3,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,0,,,,,,,,,
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MATD3,E1,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,0,,,,,,,,,
MATD3,E1,building_cost_daily_average_baseline_eur,17,1319.0704091833989,521.2894194950022,2478.527116969676,-153.2218766860045,24.84586202711329,900.943272743234,876.0974107161207,8761.272205603536,1.8789953134526503
MATD3,E1,building_cost_daily_average_control_eur,17,1329.7031010259677,516.2898597033769,2481.2625800339433,-162.90083244394717,44.07295143613224,927.674810588787,883.6018591526547,8784.268771503377,1.8660275200677952
MATD3,E1,building_cost_daily_average_delta_eur,17,10.632691842569118,12.2760856544193,14.208917309718306,-9.6789557579427,-1.0036989181382074,22.126651525787672,23.13035044392588,34.63033924738008,1.336342435208306
MATD3,E1,building_cost_ratio_to_baseline_total_ratio,17,1.078583477268463,1.0191843554084468,0.21102522313581204,0.7824503480624858,0.9984256241678132,1.0631695418910554,0.06474391772324217,1.773854792723118,0.19565033915616636
MATD3,E1,building_cost_total_baseline_eur,17,481405.73808489117,190248.91772319685,904559.1257307247,-55919.60074552972,9067.704395645222,328806.7552482494,319739.05085260415,3197499.302036724,1.8789953134526505
MATD3,E1,building_cost_total_control_eur,17,485286.22757860215,188424.28671424487,905557.4557715545,-59452.01630735555,16084.79090121176,338562.6527477993,322477.8618465875,3205892.0903999195,1.866027520067795
MATD3,E1,building_cost_total_delta_eur,17,3880.4894937109543,4480.25976029411,5185.662779825942,-3532.4155618258374,-366.30828433218994,8075.305863098925,8441.614147431115,12638.630894491756,1.3363424352083058
MATD3,E1,building_electrical_service_phase_imbalance_phase_average_ratio,17,0.2187970352025443,0.1276318237243753,0.259037259682027,0.017956599976849,0.0551220786560048,0.2948248801016583,0.2397028014456535,1.0867245486509531,1.1839157666932352
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,17,1010.8984662224265,994.6679077148438,971.5776533298271,108.56623840332033,377.0770263671875,1147.2255859375,770.1485595703125,4385.52734375,0.9611031036187687
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,17,1010.4161139095531,1016.4678955078124,972.0030684831914,109.1662368774414,381.0770263671875,1143.8255615234375,762.74853515625,4381.52734375,0.9619829445536731
MATD3,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,17,1014.1102187212775,999.6679077148438,973.5254526859204,119.56623840332033,385.4770202636719,1152.2255859375,766.7485656738281,4392.92724609375,0.959979925962553
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,17,79.60434120542863,0.0,275.08015303787835,0.0,0.0,32.26557922363281,32.26557922363281,1142.6273193359375,3.455592356803767
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,17,80.65225735832664,0.0,276.52085025431074,0.0,0.0,33.26557922363281,33.26557922363281,1149.0272216796875,3.4285568601727725
MATD3,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,17,80.21696472167969,0.0,277.3476651357954,0.0,0.0,36.66558074951172,36.66558074951172,1152.42724609375,3.457468954330038
MATD3,E1,building_electrical_service_phase_violations_energy_total_kwh,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MATD3,E1,building_electrical_service_phase_violations_event_count,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MATD3,E1,building_emissions_daily_average_baseline_kgco2,17,1770.842041404322,816.8229168041232,3117.1462240945125,44.947835053933375,175.83008092387777,1182.0364905674678,1006.2064096435901,11136.5042480518,1.7602621528132107
MATD3,E1,building_emissions_daily_average_control_kgco2,17,1782.6477363083789,815.3071764614601,3120.318189216201,39.274369600405365,191.2068562661898,1179.8415636303682,988.6347073641784,11165.691099323112,1.7503840639194124
MATD3,E1,building_emissions_daily_average_delta_kgco2,17,11.805694904057248,11.424847946183815,14.197744721608808,-5.898169091381882,-0.9878362044822292,23.6375614908054,24.625397695287628,34.83539785914598,1.2026182987948881
MATD3,E1,building_emissions_ratio_to_baseline_total_ratio,17,1.0385496103000702,1.0148454667816005,0.09844876015730097,0.8737766691828348,0.9991301280680284,1.036492641670031,0.03736251360200271,1.3544534180499588,0.09479447026979865
MATD3,E1,building_emissions_total_baseline_kgco2,17,646283.5600275189,298106.3303453048,1137628.4907018265,16404.0869682251,64170.65328384355,431394.06753668544,367223.4142528419,4064360.029528571,1.760262152813211
MATD3,E1,building_emissions_total_control_kgco2,17,650592.1467635455,297553.1482760804,1138786.1258060292,14333.508472081274,69782.53558481485,430593.0106599331,360810.47507511824,4075012.014123797,1.750384063919412
MATD3,E1,building_emissions_total_delta_kgco2,17,4308.586736026559,4169.593465026002,5181.585250690481,-2152.5859613089124,-360.5190547941602,8626.72504574852,8987.24410054268,12713.468743677484,1.2026182987948884
MATD3,E1,building_energy_grid_daily_average_export_baseline_kwh,17,6527.905376693416,5276.410908988655,6781.722641907179,256.0209414952353,1975.069576557402,8183.134595000999,6208.065018443597,27906.825339222272,1.038881884856966
MATD3,E1,building_energy_grid_daily_average_export_control_kwh,17,6524.452858253229,5271.142492414283,6784.061030622996,256.18455847199886,1949.920358108214,8178.593484957342,6228.6731268491285,27907.620016643075,1.0397900296024625
MATD3,E1,building_energy_grid_daily_average_export_delta_kwh,17,-3.4525184401870397,-1.473442607552565,7.14184991382501,-25.149218449188105,-4.541110043656896,0.1636169767635627,4.704727020420458,5.770373488686539,2.068591388446893
MATD3,E1,building_energy_grid_daily_average_import_baseline_kwh,17,2313.450780087656,1057.4325182073424,4083.0355968978506,57.952037743447455,230.3152572427956,1530.6521814244838,1300.3369241816881,14657.973435217367,1.7649113748351049
MATD3,E1,building_energy_grid_daily_average_import_control_kwh,17,2329.4273747847637,1059.582370504245,4087.55579580808,50.607542133995466,250.95676280041613,1527.9213987775747,1276.9646359771587,14698.061399302074,1.7547470421505478
MATD3,E1,building_energy_grid_daily_average_import_delta_kwh,17,15.976594697108206,15.71006282876515,19.13074998366968,-7.62010619155565,-1.3607042255787043,31.299103460922705,32.65980768650141,47.26659374871827,1.19742350271503
MATD3,E1,building_energy_grid_daily_average_net_exchange_baseline_kwh,17,-4214.45459660576,-4985.119848111658,8404.189392366436,-26376.173157797788,-6621.442057538175,-367.7641150145134,6253.677942523661,12682.903858659964,1.9941345195971516
MATD3,E1,building_energy_grid_daily_average_net_exchange_control_kwh,17,-4195.025483468466,-4933.450632317526,8414.379453211519,-26379.6986178655,-6631.45532047275,-334.9915689460381,6296.463751526711,12748.14104119386,2.005799365551046
MATD3,E1,building_energy_grid_daily_average_net_exchange_delta_kwh,17,19.429113137295246,17.93322043381321,23.154190137946827,-13.114869098138533,-0.2159038325643033,32.77254606847527,32.98844990103957,65.2371825338948,1.19172655871261
MATD3,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,17,0.9983800686194205,0.9994450647253889,0.003234411083322794,0.9872666670846988,0.998419970626198,1.0000284760954048,0.0016085054692067668,1.0006390765372863,0.0032396591087754793
MATD3,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,17,1.0395562335067714,1.0149716611880135,0.1003356376839658,0.8732659644865995,0.9990947909317618,1.0356806341663538,0.03658584323459202,1.3611095598742846,0.09651775868391467
MATD3,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,17,0.9899596948084112,0.9982484211049178,0.02284487694176127,0.9108870476196896,0.9922836103188444,1.0001336607872044,0.00785005046836007,1.0051437102465577,0.02307657277520019
MATD3,E1,building_energy_grid_total_export_baseline_kwh,17,2382413.466435734,1925670.1313263176,2475046.192519374,93436.97610653192,720818.1008777618,2986503.163233906,2265685.062356144,10184828.464426994,1.0388818848569663
MATD3,E1,building_energy_grid_total_export_control_kwh,17,2381153.4410600015,1923747.3787940291,2475899.6069677845,93496.6894856766,711639.6840279102,2984845.8472808897,2273206.1632529795,10185118.488574028,1.0397900296024625
MATD3,E1,building_energy_grid_total_export_delta_kwh,17,-1260.0253757332616,-537.7451583147049,2606.477641466386,-9178.416849851608,-1657.3159530162811,59.71337914466858,1717.0293321609497,2105.9458911418915,2.0685913884468934
MATD3,E1,building_energy_grid_total_import_baseline_kwh,17,844313.1409494906,385918.8094574213,1490137.8663845113,21150.07910811901,84055.47242456861,558624.2690457106,474568.79662114196,5349549.5549612045,1.764911374835105
MATD3,E1,building_energy_grid_total_import_control_kwh,17,850143.9323224894,386703.41596861184,1491787.5506451237,18469.644231319427,91588.76189036854,557627.647162199,466038.8852718305,5364179.991520286,1.7547470421505476
MATD3,E1,building_energy_grid_total_import_delta_kwh,17,5830.791372998782,5733.51834654808,6981.92662945678,-2781.021255493164,-496.600346326828,11422.868633925917,11919.468980252745,17250.337276875973,1.1974235027150297
MATD3,E1,building_energy_grid_total_net_exchange_baseline_kwh,17,-1538100.3254862437,-1819361.0312337503,3067178.9536557337,-9626204.195381284,-2416550.457582369,-134218.5784755051,2282331.879106864,4628731.454083443,1.994134519597152
MATD3,E1,building_energy_grid_total_net_exchange_control_kwh,17,-1531009.5087375115,-1800503.9203528836,3070897.9012783202,-9627490.841411827,-2420204.8813342005,-122257.9646832645,2297946.916650936,4652540.307492375,2.005799365551047
MATD3,E1,building_energy_grid_total_net_exchange_delta_kwh,17,7090.816748732043,6544.878240823746,8450.314642428179,-4786.380767941475,-78.7959028929472,11960.61379224062,12039.409695133567,23808.85340893269,1.1917265587126105
MATD3,E1,building_equity_benefit_relative_percent,15,-9.935328157402193,-1.9184355408446696,21.011954515938182,-77.3854792723118,-5.955610749494665,0.14848022636729225,6.104090975861957,2.6559213363454086,2.1148727231806115
MATD3,E1,building_ev_events_departure_count,17,2334.235294117647,1535.0,2220.9324204433756,542.0,983.0,2133.0,1150.0,7949.0,0.9514603887792296
MATD3,E1,building_ev_events_departure_met_count,17,1025.5882352941176,780.0,895.2170169031313,0.0,320.0,1562.0,1242.0,3039.0,0.8728815192058063
MATD3,E1,building_ev_events_departure_within_tolerance_count,17,36.705882352941174,24.0,35.45378101465757,0.0,16.0,53.0,37.0,124.0,0.9658882648224019
MATD3,E1,building_ev_performance_departure_soc_deficit_mean_ratio,17,0.323471608220238,0.3126803468161114,0.1391300043819754,0.1337270310261344,0.1950011867411869,0.3890380887745179,0.194036902033331,0.6161211607394342,0.4301150420819861
MATD3,E1,building_ev_performance_departure_success_ratio,17,0.437311331885962,0.3844071467244179,0.22861144219676097,0.0,0.3384279475982533,0.6481665014866204,0.3097385538883671,0.7652694610778443,0.5227658775976474
MATD3,E1,building_ev_performance_departure_within_tolerance_ratio,17,0.015754178441425088,0.014224369296833,0.010039132070427273,0.0,0.0079699953117674,0.022801302931596,0.0148313076198286,0.033210332103321,0.6372361534276969
MATD3,E1,building_ev_total_charge_kwh,17,9059.572376060245,8879.937245206907,8239.521976071976,0.0,1720.4128919318318,13011.789591550829,11291.376699618997,26183.063033197075,0.9094824384696967
MATD3,E1,building_ev_total_v2g_export_kwh,17,1744.5246528930934,1583.751856218092,1560.731244456604,0.0,0.0,2328.214222590439,2328.214222590439,4841.631203435361,0.8946455654084973
MATD3,E1,building_solar_self_consumption_daily_average_export_kwh,17,6523.447662429991,5270.405044012996,6783.59474580245,256.18455847199886,1949.920358108214,8177.001798599248,6227.081440491034,27906.64537821732,1.0398787722128446
MATD3,E1,building_solar_self_consumption_daily_average_generation_kwh,17,7984.225759755663,6675.00263135042,6913.679795472995,733.0908640694852,2998.993238063628,11843.77489266223,8844.781654598602,28769.501526072123,0.8659173730183414
MATD3,E1,building_solar_self_consumption_ratio_self_consumption_ratio,17,0.22748263590714535,0.0696252994149111,0.29239317853918256,0.0018719176419417,0.0236687576429902,0.2539911151089658,0.23032235746597562,0.8551256830284591,1.2853428455019864
MATD3,E1,building_solar_self_consumption_total_export_kwh,17,2380786.5864676787,1923478.240854576,2475729.4324368187,93496.6894856766,711639.6840279102,2984264.9480804503,2272625.26405254,10184762.786158562,1.0398787722128444
MATD3,E1,building_solar_self_consumption_total_generation_kwh,17,2913909.726237494,2436097.8353332635,2523205.055356165,267547.6199326925,1094507.573841638,4322484.345201186,3227976.771359548,10499669.327786071,0.8659173730183413
MATD3,E2,building_battery_health_capacity_fade_ratio,17,6.902134783386379e-07,5.269827044109456e-07,2.3992801192852656e-07,5.046497911962433e-07,5.180825980298289e-07,7.144627025006704e-07,1.9638010447084144e-07,1.146974097398403e-06,0.34761420844177027
MATD3,E2,building_battery_health_equivalent_full_cycles_count,17,0.17053345641336748,0.1408756043725554,0.05483946437335511,0.1401220579513558,0.1405288237815078,0.14250000521668,0.0019711814351721924,0.2673361001229021,0.3215759858899831
