algorithm,scenario,action_dim,agent,agent_index,battery_capacity_fade_ratio,battery_charge_total_kwh,battery_discharge_total_kwh,battery_equivalent_full_cycles,battery_throughput_total_kwh,carbon_emissions_baseline_kgco2,carbon_emissions_control_kgco2,carbon_emissions_delta_kgco2,carbon_emissions_ratio_to_baseline,electrical_service_violation_time_step_count,electrical_service_violation_total_kwh,electricity_cost_baseline_eur,electricity_cost_control_eur,electricity_cost_delta_eur,electricity_cost_ratio_to_baseline,equity_relative_benefit_percent,ev_charge_total_kwh,ev_departure_count,ev_departure_met_count,ev_departure_soc_deficit_mean,ev_departure_success_rate,ev_departure_within_tolerance_count,ev_departure_within_tolerance_rate,ev_v2g_export_total_kwh,grid_export_baseline_kwh,grid_export_control_kwh,grid_export_daily_average_baseline_kwh,grid_export_daily_average_control_kwh,grid_export_daily_average_delta_kwh,grid_export_delta_kwh,grid_export_ratio_to_baseline,grid_import_baseline_kwh,grid_import_control_kwh,grid_import_daily_average_baseline_kwh,grid_import_daily_average_control_kwh,grid_import_daily_average_delta_kwh,grid_import_delta_kwh,grid_import_minus_export_control_kwh,grid_import_ratio_to_baseline,grid_role_control,net_exchange_baseline_kwh,net_exchange_control_kwh,net_exchange_delta_kwh,net_exchange_ratio_to_baseline,observation_dim,phase_imbalance_ratio_average,pv_export_daily_average_kwh,pv_export_total_kwh,pv_generation_daily_average_kwh,pv_generation_total_kwh,pv_self_consumption_ratio,action_l2_max,action_l2_mean,action_l2_min,action_l2_total,action_mean_max,action_mean_mean,action_mean_min,action_mean_total,agent_steps,carbon_emissions_max,carbon_emissions_mean,carbon_emissions_min,carbon_emissions_total,electricity_cost_max,electricity_cost_mean,electricity_cost_min,electricity_cost_total,grid_export_max,grid_export_mean,grid_export_min,grid_export_total,grid_import_max,grid_import_mean,grid_import_min,grid_import_total,individual_reward_max,individual_reward_mean,individual_reward_min,individual_reward_total,net_electricity_consumption_max,net_electricity_consumption_mean,net_electricity_consumption_min,net_electricity_consumption_total,observation_l2_max,observation_l2_mean,observation_l2_min,observation_l2_total,observation_mean_max,observation_mean_mean,observation_mean_min,observation_mean_total,team_reward_max,team_reward_mean,team_reward_min,team_reward_total
MASAC,E2,34,Building_6,5,8.503709561956692e-05,48541.570627987385,41733.96819314151,17.763781743630243,90275.5388211289,2853698.810899949,2870052.912086308,16354.101186358836,1.005730843466694,0.0,0.0,1947470.9355218075,1951580.7769804075,4109.841458600014,1.0021103480332552,-0.211034803325515,1439.8629176616669,7949.0,172.0,0.5174717594374648,0.0216379418794816,42.0,0.005283683482199,390.2228587949649,1416823.8533640504,1430085.1515160203,3882.152355375866,3918.488827078946,36.336471703080015,13261.29815196991,1.0093598778143682,3756851.8146954775,3777970.3561116457,10293.919802796148,10351.785426039443,57.86562324329685,21118.541416168213,2347885.2045956254,1.005621340009622,net_importer,2340027.961331427,2347885.2045956254,7857.243264198303,1.0033577561439595,257,0.0279559431029424,3884.927497204855,1417836.6645007215,13459.757425435582,4912250.637057927,0.7113671982034898,1.0,0.4,0.0,40.0,0.0294117647058823,0.0052941176470588,-0.0294117647058823,0.5294117647058824,100.0,286.6831970214844,140.07144897460938,0.0,14007.144897460938,193.23736572265625,94.1853190612793,0.0,9418.53190612793,0.0,0.0,0.0,0.0,362.8901062011719,177.30562561035157,0.0,17730.562561035156,-0.1120601147413253,-0.7379283566772937,-0.9511348605155944,-73.79283566772938,362.8901062011719,177.30562561035157,0.0,17730.562561035156,6.83935665145624,3.618497198750788,3.1471743829989176,361.8497198750789,0.2386657148886185,0.0705525841805009,0.0513250581347025,7.055258418050093,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,44,Building_7,6,4.929269373144877e-05,12870.176925109468,10954.934447833131,12.106255778934248,23825.1113729426,49886.26922995917,58531.13283884153,8644.863608882355,1.1732914435640076,0.0,0.0,17992.21461216078,19833.372995221103,1841.158383060323,1.102330837128627,-10.233083712862674,2287.302552215755,7786.0,473.0,0.4961769189581663,0.0607500642178268,141.0,0.0181094271769843,286.3732301592827,1932162.689670086,1939532.339787036,5294.200770873623,5314.393898263372,20.19312738974844,7369.6501169502735,1.0038141975084969,65813.86334366724,77099.68563655019,180.33254027263544,211.2561314393429,30.92359116670748,11285.82229288295,-1862432.654150486,1.1714809269583608,net_exporter,-1866348.826326419,-1862432.654150486,3916.172175932676,0.9979016933379806,327,0.5147972097470173,5286.762857730224,1929448.1612857927,5462.3447444872845,1993528.234040172,0.0321440507639621,1.0,0.49,0.0,49.0,0.0227272727272727,0.0084090909090909,-0.0227272727272727,0.8409090909090909,100.0,14.741578102111816,4.660045094490052,0.0,466.0045094490051,9.936487197875977,3.018927859067917,0.0,301.8927859067917,0.0,0.0,0.0,0.0,18.66022491455078,5.898791046142578,0.0,589.8791046142578,-0.0370601154863834,-0.5760821447148919,-0.9137963056564332,-57.60821447148919,18.66022491455078,5.898791046142578,0.0,589.8791046142578,3.5686980604149494,3.349598796434933,2.822469527005467,334.9598796434933,0.051623685657978,0.0452641747244774,0.0398068533815217,4.526417472447749,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,19,Building_8,7,3.073236100037938e-05,5562.906689022321,4582.321254253387,8.440289470279293,10145.22794327571,34797.34116622971,37433.17180203367,2635.8306358039627,1.075748047047974,0.0,0.0,-26495.269900873067,-27349.007051794903,-853.7371509218392,1.032222247748973,,1459.7524029016497,3726.0,205.0,0.4960744112317839,0.0550187869028448,62.0,0.0166398282340311,685.6379858713335,4945147.463407993,4946805.1186442375,13549.896006597995,13554.438046290868,4.542039692871429,1657.6552362442017,1.000335208454047,45892.174206107855,49304.52807662636,125.7463387312009,135.09632079450083,9.349982063299937,3412.3538705185056,-4897500.590567611,1.074355899007817,net_exporter,-4899255.289201885,-4897500.590567611,1754.698634274304,0.9996418438046816,152,0.2925152158904578,13543.37417045564,4942767.264959206,13651.89850035546,4982374.123525562,0.0079493947231585,1.0,0.25,0.0,25.0,0.0526315789473684,-0.0005263157894736,-0.0526315789473684,-0.0526315789473684,100.0,100.90070343017578,8.198318762779236,0.0,819.8318762779236,68.01161193847656,5.403275671005249,0.0,540.3275671005249,0.0,0.0,0.0,0.0,127.72240447998048,10.37761836528778,0.0,1037.761836528778,-0.0370601154863834,-0.5786972533538938,-0.8921277523040771,-57.869725335389376,127.72240447998048,10.37761836528778,0.0,1037.761836528778,3.68722248495716,3.4027972642515736,2.8691814256465906,340.2797264251574,0.114160654717876,0.0986328008535408,0.0867974536553505,9.86328008535408,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,12,Building_9,8,4.893334998527003e-05,1948.0470775198191,1670.0886031613752,13.109187248844908,3618.1356806811946,21010.04340306076,21857.49405454099,847.4506514802306,1.040335502179723,0.0,0.0,4580.324193434234,4272.909395812778,-307.4147976214563,0.932883615954057,6.711638404594303,243.96209025383,1847.0,40.0,0.5144919663953806,0.0216567406605305,14.0,0.0075798592311857,36.25017762184143,1078095.5327163937,1078698.0619860888,2954.0236083107025,2955.6745618981768,1.6509535874742287,602.529269695282,1.0005588830037884,27298.51467192173,28386.71443915367,74.7989898534218,77.78069945652337,2.981709603101563,1088.1997672319412,-1050311.347546935,1.0398629661836958,net_exporter,-1050797.0180444715,-1050311.347546935,485.6704975366592,0.99953780750307,103,0.1218793388596723,2952.345978630889,1077483.2677844982,2999.344794388089,1094635.8772518863,0.0156696942095943,1.0,0.1,0.0,10.0,0.0833333333333333,0.0083333333333333,0.0,0.8333333333333333,100.0,1.9360077381134035,0.907788029909134,0.0,90.7788029909134,1.304956316947937,0.5919345247745514,0.0,59.19345247745514,0.0,0.0,0.0,0.0,2.4506425857543945,1.1490987277030944,0.0,114.90987277030943,0.0022838020231574,-0.504320615103934,-0.7343481779098511,-50.4320615103934,2.4506425857543945,1.1490987277030944,0.0,114.90987277030943,4.578761388567617,3.61106546651967,3.1511608886356397,361.106546651967,0.274190463020273,0.1630308772613874,0.1319577887232573,16.30308772613874,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,8,Building_10,9,4.5208271738125686e-05,28097.60112648923,24803.20558475703,11.24114039762989,52900.80671124626,400652.0816101815,415391.4625577927,14739.380947611178,1.0367884796414262,0.0,0.0,264251.9339735281,267498.07498034503,3246.141006816877,1.0122842658443592,-1.228426584435921,658.5101829618216,1298.0,34.0,0.5023937508567635,0.0261941448382126,10.0,0.0077041602465331,441.7171078920365,2958436.739527464,2973994.264170408,8106.2315045849,8148.859726006371,42.62822142147096,15557.524642944336,1.0052586977558389,534094.0681419373,553162.7816553116,1463.438478754024,1515.687493975052,52.24901522102796,19068.71351337433,-2420831.4825150967,1.0357029119977172,net_exporter,-2424342.6713855267,-2420831.4825150967,3511.1888704299927,0.9985516944812,75,0.0415014636341101,8099.649124491714,2956034.4450592883,9620.309019882929,3511011.946048106,0.158067676646183,1.0,0.08,0.0,8.0,0.125,0.005,-0.125,0.5,100.0,40.803165435791016,13.90519296646118,0.0,1390.5192966461182,27.5031681060791,9.14358793258667,0.0,914.358793258667,0.0,0.0,0.0,0.0,51.64957427978516,17.60150951385498,0.0,1760.150951385498,-0.0370601154863834,-0.6762540586665273,-0.9191714525222778,-67.62540586665273,51.64957427978516,17.60150951385498,0.0,1760.150951385498,3.552874495267762,3.34298242751248,2.8584915580620005,334.298242751248,0.2187995369820736,0.1918466939552663,0.173705543940648,19.18466939552663,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,5,Building_11,10,3.298369257351883e-05,18304.119137518108,14984.038807766628,8.75543344168457,33288.157945284736,398307.8423310016,406265.1707434654,7957.32841246383,1.0199778351485511,0.0,0.0,183761.9582155927,183044.65019376515,-717.3080218275427,0.9960965369068064,0.3903463093193557,530.0657864511013,983.0,60.0,0.4866397341868719,0.0610376398779247,24.0,0.0244150559511698,215.1529062986374,10206426.036396625,10212889.541603684,27966.003524776683,27983.713779939317,17.710255162630716,6463.505207061768,1.0006332780136762,516093.36490917206,526191.8640375137,1414.1158531590513,1441.7861327663352,27.67027960728396,10098.499128341677,-9686697.67756617,1.0195671942616795,net_exporter,-9690332.67148745,-9686697.67756617,3634.993921279907,0.9996248845065996,54,0.0076778294760408,27958.61103930273,10203728.087218858,28769.848278196278,10499795.87786338,0.0281974806070963,1.0,0.09,0.0,9.0,0.2,0.018,0.0,1.8,100.0,56.52294921875,25.82702026367188,0.0,2582.7020263671875,38.0990104675293,17.179435596466064,0.0,1717.9435596466064,0.0,0.0,0.0,0.0,71.54803466796875,32.692429275512694,0.0,3269.242927551269,-0.0370601154863834,-0.7113259488716721,-0.9067072868347168,-71.13259488716722,71.54803466796875,32.692429275512694,0.0,3269.242927551269,4.048320201614463,3.522710358848108,3.162502360174869,352.2710358848108,0.4142021314616789,0.2888388995314834,0.2398865704604408,28.883889953148337,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,5,Building_12,11,5.256815346167274e-05,63925.083149424754,54115.5544090271,13.580377077594552,118040.63755845184,954283.839581172,983485.3577709198,29201.518189747818,1.0306004534275297,0.0,0.0,637665.3117293186,643787.8535448619,6122.541815543314,1.0096014973731895,-0.9601497373189812,502.1715675592423,960.0,49.0,0.4921554205349859,0.0510416666666666,17.0,0.0177083333333333,179.1942328363657,3731568.118911028,3759092.513031244,10224.64149490406,10300.05940321382,75.41790830976058,27524.39412021637,1.0073760931713205,1239474.1300106049,1277131.030004501,3396.207229164804,3499.388596884123,103.18136771931908,37656.89999389648,-2481961.483026743,1.0303813521251746,net_exporter,-2492093.988900423,-2481961.483026743,10132.505873680117,0.9959341397560408,54,0.0034351364275586,10204.24061197904,3724122.646680184,12113.474015475873,4420913.287564714,0.1576123745390993,1.0,0.2,0.0,20.0,0.2,0.016,-0.2,1.6000000000000003,100.0,835.7515258789062,74.88622528076172,0.0,7488.622528076172,563.3341674804688,45.33078994750976,-134.74708557128906,4533.078994750977,316.31036376953125,11.794032592773435,0.0,1179.4032592773438,1057.913330078125,94.79268844604492,0.0,9479.268844604492,-0.0370601154863834,-0.7154752664640546,-0.9271637201309204,-71.54752664640546,1057.913330078125,82.99865585327149,-316.31036376953125,8299.865585327148,4.272977530462704,3.5510784191795453,3.1752108648034274,355.10784191795454,0.4641441519845996,0.2987627070428182,0.240753747392119,29.87627070428183,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,13,Building_13,12,4.381737217392068e-05,3227.323704257142,2732.3132237927057,10.9552149412681,5959.636928049848,18561.5128141164,20650.027620418,2088.514806301595,1.1125185660897876,0.0,0.0,7728.17886642835,8112.008691570706,383.8298251423557,1.049666270899828,-4.9666270899827945,470.09384682774544,2018.0,96.0,0.4992411234932459,0.0475718533201189,24.0,0.0118929633300297,97.55296087265016,641579.7899968065,643393.3802312948,1757.95352893291,1762.9228365739325,4.969307641022716,1813.5902344882488,1.0028267571123106,24673.77068201825,27354.912281852216,67.60708943583035,74.95352149382957,7.346432057999221,2681.1415998339653,-616038.4679494426,1.1086636345286265,net_exporter,-616906.0193147883,-616038.4679494426,867.5513653457165,0.9985937057863216,110,0.1769409111408829,1756.5410958038915,641064.3107560952,1832.502519284712,668787.065267283,0.0414522887043401,1.0,0.2,0.0,20.0,0.0769230769230769,0.0138461538461538,-0.0769230769230769,1.3846153846153848,100.0,55.41779708862305,1.2082654931396246,0.0,120.82654931396246,37.35408782958984,0.7938484574481844,0.0,79.38484574481845,0.0,0.0,0.0,0.0,70.14910888671875,1.5294499542564153,0.0,152.94499542564154,-0.0370601154863834,-0.5073504312708974,-0.8772857785224915,-50.73504312708974,70.14910888671875,1.5294499542564153,0.0,152.94499542564154,3.579023019791247,3.3627190505378945,2.8279502336993767,336.27190505378945,0.1509450678013067,0.1321133880781224,0.1162573212213748,13.211338807812243,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,6,Building_14,13,3.387548699151921e-05,2335.8881932402146,1997.5137405321,9.46157627461204,4333.401933772315,11944.439666572209,13577.1255761683,1632.6859095960915,1.1366900378060711,0.0,0.0,-35925.28477853061,-36448.92380361105,-523.6390250804398,1.0145757793795798,,628.4507700204849,1192.0,18.0,0.4961273833673068,0.0151006711409395,6.0,0.0050335570469798,315.6942680468783,4312581.324510574,4314037.264295459,11816.640231562254,11820.629563088369,3.989331526113354,1455.9397848844528,1.000337602859014,15533.659412175415,17640.72967889905,42.562829762782286,48.336284084207925,5.773454321425641,2107.070266723633,-4296396.53461656,1.1356454529363569,net_exporter,-4297047.665098399,-4296396.53461656,651.13048183918,0.9998484702678242,61,0.1051978098449374,11815.395357697784,4312126.997419787,11843.52642859476,4322393.666169229,0.0023752276035841,1.0,0.11,0.0,11.0,0.1666666666666666,0.015,-0.1666666666666666,1.5,100.0,37.70436477661133,1.935075409412384,0.0,193.5075409412384,25.414438247680664,1.283184888958931,0.0,128.3184888958931,0.0,0.0,0.0,0.0,47.72704315185547,2.449462512731552,0.0,244.9462512731552,-0.0370601154863834,-0.5145858040824532,-0.870151937007904,-51.458580408245325,47.72704315185547,2.449462512731552,0.0,244.9462512731552,4.301349522479426,3.556233274949599,3.1388201440466243,355.6233274949599,0.4186890273122117,0.2628838819179509,0.2147471427451819,26.288388191795093,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,10,Building_15,14,2.8911060485484085e-05,4544.508197382935,3739.9257094324894,8.284433906815424,8284.433906815424,64333.72797707596,66598.81565630529,2265.0876792293348,1.035208400794626,0.0,0.0,22861.94999649817,22712.998942593254,-148.9510539049079,0.9934847616267324,0.6515238373267511,404.1301949471235,1535.0,74.0,0.4986199722126301,0.0482084690553745,30.0,0.019543973941368,91.38491714000702,2383587.4792513847,2385384.856498003,6531.122217380207,6536.047100805124,4.924883424915915,1797.3772466182709,1.0007540638899408,83801.35780352261,86716.06367060449,229.61897331710728,237.60538053368052,7.986407216573254,2914.705867081881,-2298668.7928273985,1.034781129369235,net_exporter,-2299786.121447862,-2298668.7928273985,1117.3286204636097,0.9995141597690136,89,0.0730294157850521,6528.941457341757,2382791.592702352,6675.088427264501,2436129.1472670734,0.0218943870954284,1.0,0.19,0.0,19.0,0.1,0.017,-0.1,1.7,100.0,16.269351959228516,7.336737852096558,0.0,733.6737852096558,10.966275215148926,4.792991771697998,0.0,479.2991771697998,0.0,0.0,0.0,0.0,20.5941162109375,9.287009716033936,0.0,928.7009716033936,-0.0370601154863834,-0.6069693856313825,-0.9051380157470704,-60.69693856313825,20.5941162109375,9.287009716033936,0.0,928.7009716033936,3.64473971083372,3.4111794698726534,2.8876112451209317,341.1179469872653,0.1896100207839323,0.1673916437727926,0.1472912391080804,16.73916437727926,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,13,Building_16,15,5.476034767022592e-05,25098.591251874343,21192.74565936997,14.269832586696769,46291.33691124432,240602.62141873097,252875.4097328186,12272.788314087637,1.0510085394819069,0.0,0.0,149008.43588567543,150924.63436805556,1916.198482380132,1.012859664427659,-1.2859664427659034,566.5349094495177,2133.0,114.0,0.4955044078712434,0.0534458509142053,36.0,0.0168776371308016,55.06240367889404,2348434.8303816244,2359833.7439811155,6434.802594949079,6466.036060685783,31.233465736703604,11398.91359949112,1.0048538343291555,313003.9390101284,328820.17105804384,857.6429428294418,900.9800325828352,43.3370897533932,15816.23204791546,-2031013.572923072,1.0505304568943576,net_exporter,-2035430.891371496,-2031013.572923072,4417.318448424339,0.9978297870651616,110,0.0266993982374756,6423.01905755284,2344134.3302127216,6940.358166914283,2532941.549333425,0.0745406932782916,1.0,0.17,0.0,17.0,0.0769230769230769,0.01,-0.0769230769230769,1.0,100.0,81.47310638427734,22.25856524467468,0.0,2225.8565244674683,54.91653823852539,14.63561243057251,-14.072280883789062,1463.561243057251,33.03379821777344,0.3303379821777343,0.0,33.03379821777344,103.13050842285156,28.17539741516113,0.0,2817.5397415161133,-0.0370601154863834,-0.6818107982352376,-0.9162433743476868,-68.18107982352376,103.13050842285156,27.8450594329834,-33.03379821777344,2784.50594329834,3.554245859886399,3.315481311310592,2.747442361143361,331.5481311310592,0.1488048746786286,0.1309346522476866,0.1113472670034414,13.09346522476866,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E2,13,Building_17,16,5.2378156098694496e-05,10649.808401448652,9060.418598860502,13.371931479178532,19710.227000309154,136134.8704363473,141962.97199201584,5828.101555668545,1.0428112322506935,0.0,0.0,92477.25265232364,93654.73925328389,1177.486600960241,1.0127327160700492,-1.27327160700492,668.2171229198575,2112.0,130.0,0.4960666313667632,0.0615530303030303,56.0,0.0265151515151515,51.61808180809021,300013.1393156052,305277.1353223324,822.047647399763,836.4712007918687,14.423553392105635,5263.996006727219,1.017545884886027,176928.8474214673,184398.8322568536,484.7919098202096,505.2599582331872,20.46804841297758,7469.984835386276,-120878.3030654788,1.0422202763667578,net_exporter,-123084.29189413786,-120878.3030654788,2205.9888286590576,0.9820774138217704,110,0.0438776200211612,818.7848633018394,298822.35906920047,1086.054211042872,396364.5347718549,0.2460920873225933,1.0,0.24,0.0,24.0,0.0769230769230769,0.0092307692307692,-0.0769230769230769,0.9230769230769232,100.0,19.232078552246094,8.802380638122559,0.0,880.2380638122559,12.963286399841309,5.768918743133545,0.0,576.8918743133545,0.0,0.0,0.0,0.0,24.344402313232425,11.142253456115723,0.0,1114.2253456115725,-0.037060584872961,-0.6661117708310484,-0.907723903656006,-66.61117708310485,24.344402313232425,11.142253456115723,0.0,1114.2253456115725,3.586723407744905,3.373664302640446,2.9264079796360174,337.3664302640446,0.1609363912612991,0.135679717847451,0.1210605358391736,13.567971784745104,-0.0409430228173732,-0.6411647174879909,-0.8911147117614746,-64.11647174879909
MASAC,E3,6,Building_1,0,5.5298106623441546e-05,98624.4645383358,83433.62802814794,13.49178098165731,182058.0925664837,2826226.0317556765,2873785.891873777,47559.86011810042,1.0168280454513243,0.0,0.0,2287948.6711447192,2309024.1284914617,21075.457346742507,1.0092115079383306,-0.9211507938330592,526.066355317831,924.0,35.0,0.4956830953624016,0.0378787878787878,12.0,0.0129870129870129,286.9131095726043,1769476.3186286092,1815519.3194563985,4848.433799187878,4974.593408717155,126.1596095292777,46043.00082778931,1.026020693435148,3666947.6851329207,3728420.6766762137,10047.578997966675,10216.017381005724,168.4383830390492,61472.991543293,1912901.3572198155,1.0167640765076975,net_importer,1897471.366504312,1912901.3572198155,15429.990715503693,1.008131870123516,61,0.0033009654852384,4868.108250736895,1776656.6736751858,9424.330475569272,3439487.9431463024,0.4834531467931319,1.0,0.1,0.0,10.0,0.1666666666666666,0.0166666666666666,0.0,1.6666666666666663,100.0,353.0396423339844,168.0570068359375,0.0,16805.70068359375,354.9662475585937,129.72568542480468,0.0,12972.568542480469,0.0,0.0,0.0,0.0,446.8856201171875,212.73038208007813,0.0,21273.03820800781,-0.0785537883639335,-0.736037547364831,-0.918428897857666,-73.6037547364831,446.8856201171875,212.73038208007813,0.0,21273.03820800781,3.557812495620937,3.315062819130877,2.8271602615036007,331.5062819130877,0.2803103651385754,0.2348337278836697,0.2078311694785952,23.483372788366975,-0.0824339911341667,-0.6552604455500841,-0.8942657113075256,-65.52604455500841
