run_id,algorithm,scenario,kpi,value
madrl_v3_20260627_164047,MAAC,E2,community_local_traded_daily_average,3523.595829408709
madrl_v3_20260627_164047,MAAC,E2,community_local_traded_total,1285965.6612412867
madrl_v3_20260627_164047,MAAC,E2,cost_one_minus_load_factor_average,0.9926963312773214
madrl_v3_20260627_164047,MAAC,E2,cost_peak_average,1.0402106617728162
madrl_v3_20260627_164047,MAAC,E2,cost_ramping_average,1.0186301738338828
madrl_v3_20260627_164047,MAAC,E2,electricity_cost,1.0039868213638963
madrl_v3_20260627_164047,MAAC,E2,electricity_cost_baseline,6641408.353484642
madrl_v3_20260627_164047,MAAC,E2,electricity_cost_control,6667886.462194674
madrl_v3_20260627_164047,MAAC,E2,electricity_cost_daily_average_baseline,18197.716689534354
madrl_v3_20260627_164047,MAAC,E2,electricity_cost_daily_average_control,18270.267735206322
madrl_v3_20260627_164047,MAAC,E2,electricity_cost_daily_average_delta,72.55104567196791
madrl_v3_20260627_164047,MAAC,E2,electricity_cost_delta,13275.329877851962
madrl_v3_20260627_164047,MAAC,E2,ev_charge_total,10967.570031635463
madrl_v3_20260627_164047,MAAC,E2,ev_departure_count,39682.0
madrl_v3_20260627_164047,MAAC,E2,ev_departure_met_count,1620.0
madrl_v3_20260627_164047,MAAC,E2,ev_departure_soc_deficit_mean,0.5008193109843627
madrl_v3_20260627_164047,MAAC,E2,ev_departure_success_rate,0.04082455521395091
madrl_v3_20260627_164047,MAAC,E2,ev_departure_within_tolerance_count,522.0
madrl_v3_20260627_164047,MAAC,E2,ev_departure_within_tolerance_rate,0.01315457890227307
madrl_v3_20260627_164047,MAAC,E2,ev_v2g_export_total,3716.8197939107195
madrl_v3_20260627_164047,MAAC,E2,grid_export_baseline,39642530.32753754
madrl_v3_20260627_164047,MAAC,E2,grid_export_control,39640434.04137335
madrl_v3_20260627_164047,MAAC,E2,grid_export_delta,-1051.0150348243806
madrl_v3_20260627_164047,MAAC,E2,grid_export_ratio,0.9999471202734319
madrl_v3_20260627_164047,MAAC,E2,grid_import,1.046308935568358
madrl_v3_20260627_164047,MAAC,E2,grid_import_baseline,12472232.392642975
madrl_v3_20260627_164047,MAAC,E2,grid_import_control,12521956.960466396
madrl_v3_20260627_164047,MAAC,E2,grid_import_delta,24930.40753471335
madrl_v3_20260627_164047,MAAC,E2,net_exchange_baseline,-27170297.93489456
madrl_v3_20260627_164047,MAAC,E2,net_exchange_control,-27118477.080906957
madrl_v3_20260627_164047,MAAC,E2,net_exchange_delta,25981.422569535865
madrl_v3_20260627_164047,MAAC,E2,one_minus_load_factor_average,0.9926963312773214
madrl_v3_20260627_164047,MAAC,E2,peak_average,1.0402106617728162
madrl_v3_20260627_164047,MAAC,E2,pv_export_daily_average,111741.57932902654
madrl_v3_20260627_164047,MAAC,E2,pv_export_total,40781020.555955976
madrl_v3_20260627_164047,MAAC,E2,pv_generation_daily_average,136095.6394630498
madrl_v3_20260627_164047,MAAC,E2,pv_generation_total,49669237.752368875
madrl_v3_20260627_164047,MAAC,E2,pv_self_consumption_ratio,0.17894812963963783
madrl_v3_20260627_164047,MAAC,E2,ramping_average,1.0186301738338828
madrl_v3_20260627_164047,MAAC,E2,zero_net_energy,0.9988305956826783
