action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
6,0.0,0.0,0.0,0.0,Building_14,13,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,1.3521205186843872,-0.5203492045402527,0.7199981808662415,1.068175196647644,1.3521205186843872,1.3521205186843872,64,3.3994692345001525,1.0,0.22793497378006577,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
10,0.0,0.0,0.0,0.0,Building_15,14,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,15.147623062133789,-0.6612539291381836,8.066041946411133,11.966622352600098,15.147623062133789,15.147623062133789,92,3.4069143648289733,1.0,0.16041324158077655,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
13,0.0,0.0,0.0,0.0,Building_16,15,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,11.957420349121094,-0.6350224018096924,6.367273330688477,9.446362495422363,11.957420349121094,11.957420349121094,113,3.329481420316548,1.0,0.12494129469964356,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
13,0.0,0.0,0.0,0.0,Building_17,16,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,23.087642669677734,-0.7079380750656128,12.2940673828125,18.239238739013672,23.087642669677734,23.087642669677734,113,3.349376190374602,1.0,0.12914215687629396,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
6,0.0,0.0,0.0,0.0,Building_1,0,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6761304140090942,0.0,0.0,0.0,0.0,64,3.418957124839677,1.0,0.23671249113976955,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
8,0.0,0.0,0.0,0.0,Building_2,1,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.42324912548065186,0.0,0.0,0.0,0.0,78,3.5435764378064043,1.0,0.1973941826667541,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
10,0.0,0.0,0.0,0.0,Building_3,2,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6142335534095764,0.0,0.0,0.0,0.0,92,3.6125822207201983,1.0,0.17572068787463332,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
8,0.0,0.0,0.0,0.0,Building_4,3,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5709844827651978,0.0,0.0,0.0,0.0,78,3.47167353827092,1.0,0.19347963921534708,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
5,0.0,0.0,0.0,0.0,Building_5,4,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.663456916809082,0.0,0.0,0.0,0.0,57,3.556786572573919,1.0,0.2785518986352703,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
34,1.0,0.0,-0.029411764705882353,-1.0,Building_6,5,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.5324955582618713,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6751814484596252,0.0,0.0,0.0,0.0,260,3.459874451510977,1.0,0.05820094441565184,0.0,0.0,0.0,-0.5607924461364746,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.59369609117719,1.0,0.138923691664776,0.0,2
