algorithm,cost_function,level,name,scenario,value
MAAC,building_cost_daily_average_delta_eur,building,Building_4,E1,1.2218860222851489
MAAC,building_cost_ratio_to_baseline_total_ratio,building,Building_4,E1,1.0017178163914016
MAAC,building_cost_total_baseline_eur,building,Building_4,E1,259595.54725906046
MAAC,building_cost_total_control_eur,building,Building_4,E1,260041.48474527695
MAAC,building_cost_total_delta_eur,building,Building_4,E1,445.9374862164841
MAAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_4,E1,0.028295532980545518
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_4,E1,242.67604064941406
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_4,E1,242.67604064941406
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_4,E1,242.67604064941406
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_4,E1,225.83058166503906
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_4,E1,225.83058166503906
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_4,E1,225.83058166503906
MAAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_4,E1,0.0
MAAC,building_electrical_service_phase_violations_event_count,building,Building_4,E1,0.0
MAAC,building_emissions_daily_average_baseline_kgco2,building,Building_4,E1,1158.38497205872
MAAC,building_emissions_daily_average_control_kgco2,building,Building_4,E1,1164.2388156633465
MAAC,building_emissions_daily_average_delta_kgco2,building,Building_4,E1,5.853843604626562
MAAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_4,E1,1.0050534526481494
MAAC,building_emissions_total_baseline_kgco2,building,Building_4,E1,422762.2487609303
MAAC,building_emissions_total_control_kgco2,building,Building_4,E1,424898.6577664688
MAAC,building_emissions_total_delta_kgco2,building,Building_4,E1,2136.4090055385022
MAAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_4,E1,300.24145850255104
MAAC,building_energy_grid_daily_average_export_control_kwh,building,Building_4,E1,305.1635113550262
MAAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_4,E1,4.922052852475136
MAAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_4,E1,1534.3150601148443
MAAC,building_energy_grid_daily_average_import_control_kwh,building,Building_4,E1,1541.8100908338406
MAAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_4,E1,7.495030718996231
MAAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_4,E1,1234.0736016122933
MAAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_4,E1,1236.6465794788144
MAAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_4,E1,2.5729778665210956
MAAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_4,E1,1.0163936482224134
MAAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_4,E1,1.0048849358999548
MAAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_4,E1,1.0020849468485182
MAAC,building_energy_grid_total_export_baseline_kwh,building,Building_4,E1,109575.62229266018
MAAC,building_energy_grid_total_export_control_kwh,building,Building_4,E1,111371.96649827808
MAAC,building_energy_grid_total_export_delta_kwh,building,Building_4,E1,1796.3442056179047
MAAC,building_energy_grid_total_import_baseline_kwh,building,Building_4,E1,559961.0671477467
MAAC,building_energy_grid_total_import_control_kwh,building,Building_4,E1,562696.4410672337
MAAC,building_energy_grid_total_import_delta_kwh,building,Building_4,E1,2735.3739194869995
MAAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_4,E1,450385.4448550865
MAAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_4,E1,451324.4745689556
MAAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_4,E1,939.0297138690948
MAAC,building_equity_benefit_relative_percent,building,Building_4,E1,-0.1717816391401605
MAAC,building_ev_events_departure_count,building,Building_4,E1,1426.0
MAAC,building_ev_events_departure_met_count,building,Building_4,E1,35.0
MAAC,building_ev_events_departure_within_tolerance_count,building,Building_4,E1,13.0
MAAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_4,E1,0.5102706432041555
MAAC,building_ev_performance_departure_success_ratio,building,Building_4,E1,0.024544179523141654
MAAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_4,E1,0.0091164095371669
MAAC,building_ev_total_charge_kwh,building,Building_4,E1,273.44769605994225
MAAC,building_ev_total_v2g_export_kwh,building,Building_4,E1,60.866859555244446
MAAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_4,E1,302.8032604562854
MAAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_4,E1,1695.2977538090224
MAAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_4,E1,0.8213863849132448
MAAC,building_solar_self_consumption_total_export_kwh,building,Building_4,E1,110510.57326402515
MAAC,building_solar_self_consumption_total_generation_kwh,building,Building_4,E1,618713.0427338844
MAAC,building_battery_health_capacity_fade_ratio,building,Building_5,E1,5.0430199642356944e-05
MAAC,building_battery_health_equivalent_full_cycles_count,building,Building_5,E1,10.299665496172839
MAAC,building_battery_total_charge_kwh,building,Building_5,E1,2613.463387945537
MAAC,building_battery_total_discharge_kwh,building,Building_5,E1,2206.780064263352
MAAC,building_battery_total_throughput_kwh,building,Building_5,E1,4820.243452208889
MAAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_5,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_5,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_5,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_5,E1,nan
MAAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_5,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_5,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_5,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_5,E1,nan
MAAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_5,E1,nan
MAAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_5,E1,nan
MAAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_5,E1,0.0
MAAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_5,E1,nan
MAAC,building_cost_daily_average_baseline_eur,building,Building_5,E1,485.16582027732863
MAAC,building_cost_daily_average_control_eur,building,Building_5,E1,484.43988300171475
MAAC,building_cost_daily_average_delta_eur,building,Building_5,E1,-0.7259372756138609
MAAC,building_cost_ratio_to_baseline_total_ratio,building,Building_5,E1,0.9985037336818186
MAAC,building_cost_total_baseline_eur,building,Building_5,E1,177065.30915871338
MAAC,building_cost_total_control_eur,building,Building_5,E1,176800.3723005008
MAAC,building_cost_total_delta_eur,building,Building_5,E1,-264.9368582125753
MAAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_5,E1,0.018651228525265427
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_5,E1,133.65415954589844
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_5,E1,133.65415954589844
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_5,E1,133.65415954589844
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_5,E1,73.95787048339844
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_5,E1,73.95787048339844
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_5,E1,73.95787048339844
MAAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_5,E1,0.0
MAAC,building_electrical_service_phase_violations_event_count,building,Building_5,E1,0.0
MAAC,building_emissions_daily_average_baseline_kgco2,building,Building_5,E1,805.892719283205
MAAC,building_emissions_daily_average_control_kgco2,building,Building_5,E1,807.8136271259389
MAAC,building_emissions_daily_average_delta_kgco2,building,Building_5,E1,1.9209078427338562
MAAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_5,E1,1.0023835776112264
MAAC,building_emissions_total_baseline_kgco2,building,Building_5,E1,294117.26367506635
MAAC,building_emissions_total_control_kgco2,building,Building_5,E1,294818.3149998374
MAAC,building_emissions_total_delta_kgco2,building,Building_5,E1,701.0513247710769
MAAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_5,E1,250.9318446037156
MAAC,building_energy_grid_daily_average_export_control_kwh,building,Building_5,E1,251.94541567804058
MAAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_5,E1,1.013571074324964
MAAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_5,E1,1048.621205187794
MAAC,building_energy_grid_daily_average_import_control_kwh,building,Building_5,E1,1051.0703953563086
MAAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_5,E1,2.449190168514659
MAAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_5,E1,797.6893605840783
MAAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_5,E1,799.124979678268
MAAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_5,E1,1.435619094189695
MAAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_5,E1,1.004039228563938
MAAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_5,E1,1.0023356290683403
MAAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_5,E1,1.0017997220034858
MAAC,building_energy_grid_total_export_baseline_kwh,building,Building_5,E1,91579.66778683104
MAAC,building_energy_grid_total_export_control_kwh,building,Building_5,E1,91949.57899683155
MAAC,building_energy_grid_total_export_delta_kwh,building,Building_5,E1,369.911210000515
MAAC,building_energy_grid_total_import_baseline_kwh,building,Building_5,E1,382703.0473433286
MAAC,building_energy_grid_total_import_control_kwh,building,Building_5,E1,383596.8997052461
MAAC,building_energy_grid_total_import_delta_kwh,building,Building_5,E1,893.8523619174957
MAAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_5,E1,291123.37955649756
MAAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_5,E1,291647.32070841454
MAAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_5,E1,523.9411519169807
MAAC,building_equity_benefit_relative_percent,building,Building_5,E1,0.149626631818149
MAAC,building_ev_events_departure_count,building,Building_5,E1,746.0
MAAC,building_ev_events_departure_met_count,building,Building_5,E1,37.0
MAAC,building_ev_events_departure_within_tolerance_count,building,Building_5,E1,15.0
MAAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_5,E1,0.4824376031938071
MAAC,building_ev_performance_departure_success_ratio,building,Building_5,E1,0.049597855227882036
MAAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_5,E1,0.020107238605898123
MAAC,building_ev_total_charge_kwh,building,Building_5,E1,203.1743505001068
MAAC,building_ev_total_v2g_export_kwh,building,Building_5,E1,85.91659945249557
MAAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_5,E1,251.40636001602115
MAAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_5,E1,735.1028961442805
MAAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_5,E1,0.6579984090190866
MAAC,building_solar_self_consumption_total_export_kwh,building,Building_5,E1,91752.84614084705
MAAC,building_solar_self_consumption_total_generation_kwh,building,Building_5,E1,268281.92780532304
MAAC,building_battery_health_capacity_fade_ratio,building,Building_6,E1,5.807964042242324e-05
MAAC,building_battery_health_equivalent_full_cycles_count,building,Building_6,E1,11.453142827771666
MAAC,building_battery_total_charge_kwh,building,Building_6,E1,30566.008666992188
MAAC,building_battery_total_discharge_kwh,building,Building_6,E1,27638.863183743422
MAAC,building_battery_total_throughput_kwh,building,Building_6,E1,58204.87185073561
MAAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_6,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_6,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_6,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_6,E1,nan
MAAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_6,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_6,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_6,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_6,E1,nan
MAAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_6,E1,nan
MAAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_6,E1,nan
MAAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_6,E1,0.0
MAAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_6,E1,nan
MAAC,building_cost_daily_average_baseline_eur,building,Building_6,E1,6790.554105554898
MAAC,building_cost_daily_average_control_eur,building,Building_6,E1,6796.44222283927
MAAC,building_cost_daily_average_delta_eur,building,Building_6,E1,5.888117284371212
MAAC,building_cost_ratio_to_baseline_total_ratio,building,Building_6,E1,1.0008671040967856
MAAC,building_cost_total_baseline_eur,building,Building_6,E1,2478269.3087731395
MAAC,building_cost_total_control_eur,building,Building_6,E1,2480418.226243715
MAAC,building_cost_total_delta_eur,building,Building_6,E1,2148.9174705753103
MAAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_6,E1,0.017731233780823735
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_6,E1,626.4000244140625
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_6,E1,626.4000244140625
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_6,E1,626.4000244140625
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_6,E1,932.0430908203125
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_6,E1,932.0430908203125
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_6,E1,932.0430908203125
MAAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_6,E1,0.0
MAAC,building_electrical_service_phase_violations_event_count,building,Building_6,E1,0.0
MAAC,building_emissions_daily_average_baseline_kgco2,building,Building_6,E1,11162.602455924145
MAAC,building_emissions_daily_average_control_kgco2,building,Building_6,E1,11191.802776534123
MAAC,building_emissions_daily_average_delta_kgco2,building,Building_6,E1,29.20032060997845
MAAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_6,E1,1.0026159061675157
MAAC,building_emissions_total_baseline_kgco2,building,Building_6,E1,4073884.787976649
MAAC,building_emissions_total_control_kgco2,building,Building_6,E1,4084541.688319266
MAAC,building_emissions_total_delta_kgco2,building,Building_6,E1,10656.900342616718
MAAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_6,E1,1868.1371586244663
MAAC,building_energy_grid_daily_average_export_control_kwh,building,Building_6,E1,1895.38035407166
MAAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_6,E1,27.24319544719335
MAAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_6,E1,14698.083286061654
MAAC,building_energy_grid_daily_average_import_control_kwh,building,Building_6,E1,14735.245381001429
MAAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_6,E1,37.16209493977442
MAAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_6,E1,12829.946127437188
MAAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_6,E1,12839.865026929769
MAAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_6,E1,9.918899492581069
MAAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_6,E1,1.0145830809699503
MAAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_6,E1,1.0025283633393898
MAAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_6,E1,1.000773105311126
MAAC,building_energy_grid_total_export_baseline_kwh,building,Building_6,E1,681792.2238496542
MAAC,building_energy_grid_total_export_control_kwh,building,Building_6,E1,691734.8550547361
MAAC,building_energy_grid_total_export_delta_kwh,building,Building_6,E1,9942.63120508194
MAAC,building_energy_grid_total_import_baseline_kwh,building,Building_6,E1,5364187.979275584
MAAC,building_energy_grid_total_import_control_kwh,building,Building_6,E1,5377750.595507979
MAAC,building_energy_grid_total_import_delta_kwh,building,Building_6,E1,13562.616232395172
MAAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_6,E1,4682395.75542593
MAAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_6,E1,4686015.740453243
MAAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_6,E1,3619.9850273132324
MAAC,building_equity_benefit_relative_percent,building,Building_6,E1,-0.0867104096785642
MAAC,building_ev_events_departure_count,building,Building_6,E1,7949.0
MAAC,building_ev_events_departure_met_count,building,Building_6,E1,170.0
MAAC,building_ev_events_departure_within_tolerance_count,building,Building_6,E1,49.0
MAAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_6,E1,0.5182628472253816
MAAC,building_ev_performance_departure_success_ratio,building,Building_6,E1,0.021386337904138887
MAAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_6,E1,0.006164297395898855
MAAC,building_ev_total_charge_kwh,building,Building_6,E1,1106.6363821774721
MAAC,building_ev_total_v2g_export_kwh,building,Building_6,E1,413.7977807391435
MAAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_6,E1,1874.9939880559457
MAAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_6,E1,13493.169579215619
MAAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_6,E1,0.861041249274439
MAAC,building_solar_self_consumption_total_export_kwh,building,Building_6,E1,684294.6808909178
MAAC,building_solar_self_consumption_total_generation_kwh,building,Building_6,E1,4924444.681014567
MAAC,building_battery_health_capacity_fade_ratio,building,Building_7,E1,1.1498146569110538e-05
MAAC,building_battery_health_equivalent_full_cycles_count,building,Building_7,E1,3.5015199656911142
MAAC,building_battery_total_charge_kwh,building,Building_7,E1,3891.7717490230816
MAAC,building_battery_total_discharge_kwh,building,Building_7,E1,2999.2195434570312
MAAC,building_battery_total_throughput_kwh,building,Building_7,E1,6890.991292480113
MAAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_7,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_7,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_7,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_7,E1,nan
MAAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_7,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_7,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_7,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_7,E1,nan
MAAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_7,E1,nan
MAAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_7,E1,nan
MAAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_7,E1,0.0
MAAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_7,E1,nan
MAAC,building_cost_daily_average_baseline_eur,building,Building_7,E1,73.86327373591716
MAAC,building_cost_daily_average_control_eur,building,Building_7,E1,76.31493789258052
MAAC,building_cost_daily_average_delta_eur,building,Building_7,E1,2.4516641566633566
MAAC,building_cost_ratio_to_baseline_total_ratio,building,Building_7,E1,1.0331919238433538
MAAC,building_cost_total_baseline_eur,building,Building_7,E1,26957.017277204097
MAAC,building_cost_total_control_eur,building,Building_7,E1,27851.772541713028
MAAC,building_cost_total_delta_eur,building,Building_7,E1,894.7552645089308
MAAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_7,E1,0.37087637660167805
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_7,E1,939.6363525390625
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_7,E1,938.8976440429688
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_7,E1,939.383056640625
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_7,E1,101.99317169189453
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_7,E1,101.99317169189453
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_7,E1,101.99317169189453
MAAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_7,E1,0.0
MAAC,building_electrical_service_phase_violations_event_count,building,Building_7,E1,0.0
MAAC,building_emissions_daily_average_baseline_kgco2,building,Building_7,E1,194.01720212916402
MAAC,building_emissions_daily_average_control_kgco2,building,Building_7,E1,201.69854506540278
MAAC,building_emissions_daily_average_delta_kgco2,building,Building_7,E1,7.681342936238752
MAAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_7,E1,1.0395910406497102
MAAC,building_emissions_total_baseline_kgco2,building,Building_7,E1,70808.19472705615
MAAC,building_emissions_total_control_kgco2,building,Building_7,E1,73611.56484282762
MAAC,building_emissions_total_delta_kgco2,building,Building_7,E1,2803.3701157714677
MAAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_7,E1,5238.625029745365
MAAC,building_energy_grid_daily_average_export_control_kwh,building,Building_7,E1,5241.1788723379095
MAAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_7,E1,2.553842592544242
MAAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_7,E1,256.28801376825874
MAAC,building_energy_grid_daily_average_import_control_kwh,building,Building_7,E1,266.4044717511217
MAAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_7,E1,10.116457982863013
MAAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_7,E1,-4982.337015977107
MAAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_7,E1,-4974.774400586788
MAAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_7,E1,7.56261539031877
MAAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_7,E1,1.000487502460673
MAAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_7,E1,1.0394730047422762
MAAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_7,E1,0.9984821148456904
MAAC,building_energy_grid_total_export_baseline_kwh,building,Building_7,E1,1911879.8598141521
MAAC,building_energy_grid_total_export_control_kwh,building,Building_7,E1,1912811.9059503227
MAAC,building_energy_grid_total_export_delta_kwh,building,Building_7,E1,932.0461361706257
MAAC,building_energy_grid_total_import_baseline_kwh,building,Building_7,E1,93534.44635817409
MAAC,building_energy_grid_total_import_control_kwh,building,Building_7,E1,97226.53200283647
MAAC,building_energy_grid_total_import_delta_kwh,building,Building_7,E1,3692.08564466238
MAAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_7,E1,-1818345.413455978
MAAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_7,E1,-1815585.3739474863
MAAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_7,E1,2760.0395084917545
MAAC,building_equity_benefit_relative_percent,building,Building_7,E1,-3.3191923843353797
MAAC,building_ev_events_departure_count,building,Building_7,E1,7786.0
MAAC,building_ev_events_departure_met_count,building,Building_7,E1,467.0
MAAC,building_ev_events_departure_within_tolerance_count,building,Building_7,E1,144.0
MAAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_7,E1,0.4955012938116972
MAAC,building_ev_performance_departure_success_ratio,building,Building_7,E1,0.059979450295402005
MAAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_7,E1,0.018494734138196762
MAAC,building_ev_total_charge_kwh,building,Building_7,E1,2126.7416176199913
MAAC,building_ev_total_v2g_export_kwh,building,Building_7,E1,259.2542759478092
MAAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_7,E1,5235.235259379384
MAAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_7,E1,5476.471463666728
MAAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_7,E1,0.04404956839231393
MAAC,building_solar_self_consumption_total_export_kwh,building,Building_7,E1,1910642.734871001
MAAC,building_solar_self_consumption_total_generation_kwh,building,Building_7,E1,1998683.8979273692
MAAC,building_battery_health_capacity_fade_ratio,building,Building_8,E1,1.244586709263466e-05
MAAC,building_battery_health_equivalent_full_cycles_count,building,Building_8,E1,3.1464685302292836
MAAC,building_battery_total_charge_kwh,building,Building_8,E1,1982.0638275146484
MAAC,building_battery_total_discharge_kwh,building,Building_8,E1,1799.9913458209503
MAAC,building_battery_total_throughput_kwh,building,Building_8,E1,3782.0551733355987
MAAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_8,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_8,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_8,E1,0.0
MAAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_8,E1,nan
MAAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_8,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_8,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_8,E1,0.0
MAAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_8,E1,nan
MAAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_8,E1,nan
MAAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_8,E1,nan
MAAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_8,E1,0.0
MAAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_8,E1,nan
MAAC,building_cost_daily_average_baseline_eur,building,Building_8,E1,-109.60600619338773
MAAC,building_cost_daily_average_control_eur,building,Building_8,E1,-110.45632483532015
MAAC,building_cost_daily_average_delta_eur,building,Building_8,E1,-0.8503186419324216
MAAC,building_cost_ratio_to_baseline_total_ratio,building,Building_8,E1,1.0077579566254073
MAAC,building_cost_total_baseline_eur,building,Building_8,E1,-40001.62534366179
MAAC,building_cost_total_control_eur,building,Building_8,E1,-40311.95621802371
MAAC,building_cost_total_delta_eur,building,Building_8,E1,-310.33087436192
MAAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_8,E1,0.2786402779755559
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_8,E1,1101.720947265625
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_8,E1,1101.720947265625
MAAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_8,E1,1101.720947265625
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_8,E1,51.63349914550781
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_8,E1,51.63349914550781
MAAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_8,E1,51.63349914550781
MAAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_8,E1,0.0
MAAC,building_electrical_service_phase_violations_event_count,building,Building_8,E1,0.0
MAAC,building_emissions_daily_average_baseline_kgco2,building,Building_8,E1,97.37712090592436
MAAC,building_emissions_daily_average_control_kgco2,building,Building_8,E1,101.49397643600675
MAAC,building_emissions_daily_average_delta_kgco2,building,Building_8,E1,4.116855530082387
MAAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_8,E1,1.0422774414747757
MAAC,building_emissions_total_baseline_kgco2,building,Building_8,E1,35538.59175062464
