action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
44,0.0,0.0,0.0,0.0,Building_7,6,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5116909742355347,0.0,0.0,0.0,0.0,330,3.5196323656745663,1.0,0.0460649936713955,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
19,0.0,0.0,0.0,0.0,Building_8,7,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5083274245262146,0.0,0.0,0.0,0.0,155,3.5353589126896305,1.0,0.0984094577931588,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
12,0.0,0.0,0.0,0.0,Building_9,8,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5148105025291443,0.0,0.0,0.0,0.0,106,3.650516143787624,1.0,0.1527974137438918,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
8,1.0,1.0,0.125,0.0,Building_10,9,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5810869336128235,0.0,0.0,0.0,0.0,78,3.492491613218173,1.0,0.1937602672439355,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
5,0.0,0.0,0.0,0.0,Building_11,10,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6010268330574036,0.0,0.0,0.0,0.0,57,3.6306434062596864,1.0,0.2827958995312975,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
5,0.0,0.0,0.0,0.0,Building_12,11,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6103187203407288,0.0,0.0,0.0,0.0,57,3.59076602955554,1.0,0.2799655484002933,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
13,0.0,0.0,0.0,0.0,Building_13,12,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5080215930938721,0.0,0.0,0.0,0.0,113,3.5227462782343557,1.0,0.1345658374175561,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
6,0.0,0.0,0.0,0.0,Building_14,13,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5114824771881104,0.0,0.0,0.0,0.0,64,3.5064414738050185,1.0,0.2365992950508371,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
10,0.0,0.0,0.0,0.0,Building_15,14,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.516234278678894,0.0,0.0,0.0,0.0,92,3.538171539981524,1.0,0.1665340040041052,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
13,0.0,0.0,0.0,0.0,Building_16,15,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5981907844543457,0.0,0.0,0.0,0.0,113,3.432641452760228,1.0,0.1312509847030175,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
