available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value,output_profile,algorithm,scenario,seed,run_path
True,OE3,Costos energeticos,0.0,15020.275212663882,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,15020.275212663882,canonical_50ep,MASAC,E2,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
False,OE3,Costos energeticos,,,,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,,canonical_50ep,MASAC,E2,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E2
True,OE1,Flexibilidad energetica,,,,battery_capacity_fade_ratio,True,citylearn_v2.evaluate_v2,5.80514716116429e-05,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,battery_charge_total,False,citylearn_v2.evaluate_v2,383545.61018115666,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,battery_discharge_total,False,citylearn_v2.evaluate_v2,333467.48643100867,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,battery_equivalent_full_cycles,False,citylearn_v2.evaluate_v2,13.649072881522985,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,battery_throughput_total,False,citylearn_v2.evaluate_v2,717013.0966121654,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.08410696734872088,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,community_local_traded_daily_average,False,citylearn_v2.evaluate_v2,2574.6685330692567,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,community_local_traded_total,False,citylearn_v2.evaluate_v2,939646.7367147341,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,11565.11733596772,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,1643.0,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.5003155133857917,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.04140416309661812,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,516.0,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.013003376845925105,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,3547.4206320410594,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,40654393.347537994,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,40654393.347537994,6100.443576939404,False,grid_export_control,True,citylearn_v2.evaluate_v2,40660493.791114934,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,0.0,3058.5795145712286,False,grid_export_delta,True,citylearn_v2.evaluate_v2,3058.5795145712286,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,1.0,0.00015005619502894696,False,grid_export_ratio,True,citylearn_v2.evaluate_v2,1.000150056195029,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,1.0,0.059114980913242965,False,grid_import,True,citylearn_v2.evaluate_v2,1.059114980913243,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,grid_import_baseline,True,citylearn_v2.evaluate_v2,11107847.682125092,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,11107847.682125092,64196.27968855016,False,grid_import_control,True,citylearn_v2.evaluate_v2,11172043.961813642,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,0.0,32186.08999340884,False,grid_import_delta,True,citylearn_v2.evaluate_v2,32186.08999340884,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,net_exchange_baseline,True,citylearn_v2.evaluate_v2,-29546545.665412903,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,-29546545.665412903,58095.83611161262,False,net_exchange_control,True,citylearn_v2.evaluate_v2,-29488449.82930129,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,0.0,29127.510478838543,False,net_exchange_delta,True,citylearn_v2.evaluate_v2,29127.510478838543,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,1.0,-0.02221688227815166,True,one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9777831177218483,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,1.0,0.08638071485330645,False,peak_average,True,citylearn_v2.evaluate_v2,1.0863807148533065,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,pv_export_daily_average,True,citylearn_v2.evaluate_v2,113432.64319114307,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,pv_export_total,True,citylearn_v2.evaluate_v2,41398188.40463425,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,pv_generation_daily_average,False,citylearn_v2.evaluate_v2,135736.12476592427,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,pv_generation_total,False,citylearn_v2.evaluate_v2,49538029.867697105,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,pv_self_consumption_ratio,False,citylearn_v2.evaluate_v2,0.1643150017229632,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,1.0,0.024945867130649058,False,ramping_average,True,citylearn_v2.evaluate_v2,1.024945867130649,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,1.0,-0.0007922477741990619,True,zero_net_energy,True,citylearn_v2.evaluate_v2,0.9992077522258009,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE2,Emisiones de CO2,1.0,0.06018972742060824,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.0601897274206082,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,9088742.930663891,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE2,Emisiones de CO2,9088742.930663891,181302.7459044736,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,9270045.676568365,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,24903.508429721816,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE2,Emisiones de CO2,24903.508429721816,496.7765614462114,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,25400.284991168028,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE2,Emisiones de CO2,0.0,496.7765614462115,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,496.7765614462115,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE2,Emisiones de CO2,0.0,90899.7612329599,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,90899.7612329599,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,1.0,-0.02221688227815166,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9777831177218483,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,1.0,0.08638071485330645,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.0863807148533065,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,1.0,0.024945867130649058,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.024945867130649,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,1.0,0.00555544103084471,False,electricity_cost,True,citylearn_v2.evaluate_v2,1.0055554410308447,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,7106081.274015802,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,7106081.274015802,39477.41547818482,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,7145558.689493987,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,19470.938529099127,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,19470.938529099127,108.16965081361195,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,19579.10817991274,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,0.0,108.16965081361293,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,108.16965081361293,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,0.0,19792.792564499217,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,19792.792564499217,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE3,Costos energeticos,0.38457995010225254,0.005394270107879129,False,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,0.3899742202101317,canonical_50ep,MASAC,E3,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
True,OE1,Flexibilidad energetica,,,,battery_capacity_fade_ratio,True,citylearn_v2.evaluate_v2,6.491037768997175e-07,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,battery_charge_total,False,citylearn_v2.evaluate_v2,2339.0884487526127,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,battery_discharge_total,False,citylearn_v2.evaluate_v2,6151.162350785767,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,battery_equivalent_full_cycles,False,citylearn_v2.evaluate_v2,0.16162055127424005,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,battery_throughput_total,False,citylearn_v2.evaluate_v2,8490.250799538378,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.08711408562366425,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,community_local_traded_daily_average,False,citylearn_v2.evaluate_v2,3173.3016377023123,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,community_local_traded_total,False,citylearn_v2.evaluate_v2,1158122.876859773,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,154012.73039302416,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,17435.0,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.3150071212508084,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.4393679754044655,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,624.0,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.0157250138601885,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,29656.91909918259,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,39352684.03644943,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,39352684.03644943,-31198.41528918594,True,grid_export_control,True,citylearn_v2.evaluate_v2,39321485.62116025,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,0.0,-15641.950079056976,True,grid_export_delta,True,citylearn_v2.evaluate_v2,-15641.950079056976,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,1.0,-0.0007927900231732288,True,grid_export_ratio,True,citylearn_v2.evaluate_v2,0.9992072099768268,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,1.0,0.03955623350677118,False,grid_import,True,citylearn_v2.evaluate_v2,1.0395562335067712,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,grid_import_baseline,True,citylearn_v2.evaluate_v2,13204978.475624084,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,13204978.475624084,89345.49699846283,False,grid_import_control,True,citylearn_v2.evaluate_v2,13294323.972622547,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,0.0,44795.15356419106,False,grid_import_delta,True,citylearn_v2.evaluate_v2,44795.15356419106,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,net_exchange_baseline,True,citylearn_v2.evaluate_v2,-26147705.560825348,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,-26147705.560825348,120543.91228764877,False,net_exchange_control,True,citylearn_v2.evaluate_v2,-26027161.6485377,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,0.0,60437.10364324804,False,net_exchange_delta,True,citylearn_v2.evaluate_v2,60437.10364324804,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,1.0,-0.006530943347050733,True,one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9934690566529493,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,1.0,0.008124365077630369,False,peak_average,True,citylearn_v2.evaluate_v2,1.0081243650776304,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,pv_export_daily_average,True,citylearn_v2.evaluate_v2,110898.61026130983,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,pv_export_total,True,citylearn_v2.evaluate_v2,40473371.969950534,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,pv_generation_daily_average,False,citylearn_v2.evaluate_v2,135731.8379158463,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,pv_generation_total,False,citylearn_v2.evaluate_v2,49536465.346037395,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,pv_self_consumption_ratio,False,citylearn_v2.evaluate_v2,0.1829580151263629,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,1.0,0.0011755487359967898,False,ramping_average,True,citylearn_v2.evaluate_v2,1.0011755487359968,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,1.0,-0.010040305191588828,True,zero_net_energy,True,citylearn_v2.evaluate_v2,0.9899596948084112,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE2,Emisiones de CO2,1.0,0.0385496103000702,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.0385496103000702,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10986820.520467822,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE2,Emisiones de CO2,10986820.520467822,73245.9745124504,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,11060066.494980272,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,30104.31470387347,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE2,Emisiones de CO2,30104.31470387347,200.69681336896974,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,30305.01151724244,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE2,Emisiones de CO2,0.0,200.69681336897017,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,200.69681336897017,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE2,Emisiones de CO2,0.0,36723.33566290968,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,36723.33566290968,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,1.0,-0.006530943347050733,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9934690566529493,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,1.0,0.008124365077630369,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.0081243650776304,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,1.0,0.0011755487359967898,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.0011755487359968,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,1.0,0.008060746241098204,False,electricity_cost,True,citylearn_v2.evaluate_v2,1.0080607462410982,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,8183897.547443151,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,8183897.547443151,65968.32139308564,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,8249865.868836236,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,22424.19695611778,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,22424.19695611778,180.75576132367132,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,22604.95271744145,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,0.0,180.75576132367343,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,180.75576132367343,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,0.0,33074.53857720466,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,33074.53857720466,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE3,Costos energeticos,0.38332228773988963,0.0010810811617534832,False,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,0.3844033689016431,canonical_50ep,MATD3,E1,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
True,OE1,Flexibilidad energetica,,,,battery_capacity_fade_ratio,True,citylearn_v2.evaluate_v2,7.260281661379266e-07,canonical_50ep,MATD3,E2,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
True,OE1,Flexibilidad energetica,,,,battery_charge_total,False,citylearn_v2.evaluate_v2,4405.469097682344,canonical_50ep,MATD3,E2,0,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
