action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
10,1.5051579688713037,0.9841446280479431,0.29015136882662773,-0.3244558870792389,Building_3,2,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5168458223342896,0.0,0.0,0.0,0.0,92,3.6062865524678047,1.0,0.1754367650365052,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
8,1.5082100388414013,0.9981922507286072,0.36536958534270525,0.0,Building_4,3,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.70163494348526,0.0,0.0,0.0,0.0,78,3.5776429571405988,1.0,0.19978301838422433,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
5,0.9099787094552122,0.821681022644043,0.09557988569140434,-0.38846486806869507,Building_5,4,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.527213454246521,0.0,0.0,0.0,0.0,57,3.5487898184283564,1.0,0.27745452327163594,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
34,2.528290493500978,0.9635912775993347,0.1700993068584734,-0.9144876003265381,Building_6,5,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.7508429884910583,0.0,0.0,0.0,0.0,260,3.4897361198527195,1.0,0.058863491307084376,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
44,3.2305557831577065,0.9992875456809998,0.29459322298961604,-0.7492375373840332,Building_7,6,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5147718787193298,0.0,0.0,0.0,0.0,330,3.4922475211033097,1.0,0.04554033920620427,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
19,2.3642077446911482,0.9328122138977051,0.31430979739678533,-0.7095761895179749,Building_8,7,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5103617310523987,0.0,0.0,0.0,0.0,155,3.568140869281241,1.0,0.10037705321465769,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
12,1.268688200725391,0.8795072436332703,0.18086704852369925,-0.23420780897140503,Building_9,8,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5209604501724243,0.0,0.0,0.0,0.0,106,3.656051221003167,1.0,0.15412991992988676,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
8,1.1210302675702553,0.705467939376831,0.062388721853494644,-0.520658552646637,Building_10,9,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.7481004595756531,0.0,0.0,0.0,0.0,78,3.4903326439303446,1.0,0.1944103230459568,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
5,0.852620136760308,0.7429195642471313,0.2322574734687805,0.0,Building_11,10,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.755302906036377,0.0,0.0,0.0,0.0,57,3.674629896519323,1.0,0.2891685268596599,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
5,1.2427981572940696,0.9800389409065247,0.15454429984092713,-0.4429466128349304,Building_12,11,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5186395645141602,0.0,0.0,0.0,0.0,57,3.567304213569083,1.0,0.2790497354509538,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
